order_id,customer_id,restaurant_id,item_id,rider_id,order_datetime,quantity,order_amount,discount_amount,delivery_fee,final_amount,order_status,hour,peak_hour_flag,weekend_flag,cancellation_flag,discount_percentage,estimated_profit,order_size
O0040493,C000818,R00248,M003669,D03520,2025-07-25 19:10:14,4,512,10,20,522,Delivered,19,1,0,0,1.95,104.4,Medium
O0040494,C001683,R01160,M008083,D02207,2025-08-18 04:39:14,3,870,10,45,905,Delivered,4,0,0,0,1.15,181.0,Large
O0040495,C002447,R01352,M003266,D01475,2025-11-03 18:29:10,1,105,18,59,146,Delivered,18,1,0,0,17.14,29.2,Small
O0040496,C003123,R01001,M006388,D00031,2026-02-05 01:08:33,1,697,44,51,704,Delivered,1,0,0,0,6.31,140.8,Medium
O0040497,C003207,R00146,M007011,D00156,2025-07-28 11:41:42,4,700,98,24,626,Delivered,11,0,0,0,14.0,125.2,Medium
O0040498,C000896,R01418,M002547,D02630,2026-02-25 05:10:18,1,541,51,20,510,Delivered,5,0,0,0,9.43,102.0,Medium
O0040499,C001269,R01341,M004201,D03166,2025-10-22 17:08:06,4,1560,41,28,1547,Delivered,17,0,0,0,2.63,309.4,Large
O0040500,C004603,R00963,M005110,D03835,2025-07-16 10:26:22,4,2592,1,60,2651,Delivered,10,0,0,0,0.04,530.2,Large
O0040501,C001104,R01484,M013526,D01146,2026-02-18 00:07:56,1,529,59,25,495,Delivered,0,0,0,0,11.15,99.0,Medium
O0040502,C000623,R01116,M009015,D03588,2026-05-23 13:39:05,2,858,91,41,808,Delivered,13,1,1,0,10.61,161.6,Medium
O0040503,C000754,R01386,M001243,D01283,2025-10-03 02:00:55,2,1144,47,52,1149,Delivered,2,0,0,0,4.11,229.8,Large
O0040504,C000494,R01450,M013446,D00984,2026-03-06 00:10:44,3,1191,76,36,1151,Delivered,0,0,0,0,6.38,230.2,Large
O0040505,C003727,R01381,M000966,D00635,2026-01-13 12:35:26,4,600,38,46,608,Delivered,12,1,0,0,6.33,121.6,Medium
O0040506,C002912,R00867,M005211,D01334,2025-10-21 10:00:49,4,2380,26,44,2398,Delivered,10,0,0,0,1.09,479.6,Large
O0040507,C004247,R00460,M003133,D00182,2025-08-04 12:30:03,1,669,2,38,705,Delivered,12,1,0,0,0.3,141.0,Medium
O0040508,C004935,R01082,M009063,D03735,2025-12-13 10:16:38,2,686,18,56,724,Delivered,10,0,1,0,2.62,144.8,Medium
O0040509,C000599,R00921,M012154,D01974,2026-04-08 03:31:47,4,872,42,24,854,Delivered,3,0,0,0,4.82,170.8,Medium
O0040510,C001510,R01283,M006788,D03014,2026-04-28 08:40:15,3,1224,15,37,1246,Delivered,8,0,0,0,1.23,249.2,Large
O0040511,C004171,R00794,M001023,D01900,2025-09-22 15:13:32,4,1092,34,30,1088,Delivered,15,0,0,0,3.11,217.6,Large
O0040512,C004284,R00564,M011572,D03970,2025-11-19 12:15:26,1,191,75,38,154,Delivered,12,1,0,0,39.27,30.8,Small
O0040513,C002359,R00570,M009194,D02068,2025-09-24 07:05:41,4,1972,66,21,1927,Cancelled,7,0,0,1,3.35,385.4,Large
O0040514,C000621,R01367,M008877,D01394,2025-09-21 10:06:28,2,1288,69,56,1275,Delivered,10,0,1,0,5.36,255.0,Large
O0040515,C004619,R01350,M005340,D02734,2025-10-20 06:28:15,3,690,19,32,703,Delivered,6,0,0,0,2.75,140.6,Medium
O0040516,C001253,R01010,M000681,D00600,2025-08-13 00:52:15,1,576,34,34,576,Delivered,0,0,0,0,5.9,115.2,Medium
O0040517,C000845,R00498,M012047,D02288,2025-11-07 22:12:43,2,1282,49,53,1286,Delivered,22,0,0,0,3.82,257.2,Large
O0040518,C000640,R00953,M009316,D03501,2026-03-25 12:51:52,1,401,46,43,398,Delivered,12,1,0,0,11.47,79.6,Small
O0040519,C001964,R00238,M000042,D00918,2025-10-08 14:19:56,4,384,11,42,415,Delivered,14,1,0,0,2.86,83.0,Medium
O0040520,C004544,R00799,M007339,D01418,2025-09-10 15:32:38,3,1809,39,60,1830,Delivered,15,0,0,0,2.16,366.0,Large
O0040521,C004110,R00269,M002720,D01858,2026-03-29 22:14:42,4,992,16,42,1018,Delivered,22,0,1,0,1.61,203.6,Large
O0040522,C003866,R00332,M004329,D03426,2026-02-02 22:43:35,3,1569,28,44,1585,Delivered,22,0,0,0,1.78,317.0,Large
O0040523,C000744,R00126,M009490,D00639,2026-02-08 21:15:37,3,264,49,48,263,Delivered,21,1,1,0,18.56,52.6,Small
O0040524,C004208,R01389,M001964,D00614,2026-02-22 22:49:29,4,320,80,50,290,Delivered,22,0,1,0,25.0,58.0,Small
O0040525,C004434,R00416,M009109,D02256,2026-06-05 19:34:28,1,81,13,39,107,Delivered,19,1,0,0,16.05,21.4,Small
O0040526,C004617,R00093,M014623,D02148,2025-10-19 19:45:35,2,660,67,50,643,Delivered,19,1,1,0,10.15,128.6,Medium
O0040527,C002721,R00376,M002529,D01690,2025-11-25 07:34:25,1,430,51,35,414,Delivered,7,0,0,0,11.86,82.8,Medium
O0040528,C001616,R00105,M011436,D00937,2025-10-09 08:32:51,4,1944,14,53,1983,Delivered,8,0,0,0,0.72,396.6,Large
O0040529,C001470,R00345,M001419,D02725,2025-11-02 22:20:39,1,338,15,38,361,Delivered,22,0,1,0,4.44,72.2,Small
O0040530,C003570,R00425,M012973,D01606,2026-02-16 00:51:27,2,494,61,31,464,Delivered,0,0,0,0,12.35,92.8,Medium
O0040531,C004850,R01127,M012546,D01327,2026-02-09 20:42:44,1,529,13,54,570,Delivered,20,1,0,0,2.46,114.0,Medium
O0040532,C000458,R01240,M002799,D01233,2026-06-04 05:15:13,2,964,42,29,951,Delivered,5,0,0,0,4.36,190.2,Large
O0040533,C001073,R00218,M010007,D01813,2025-12-13 13:40:37,1,651,29,28,650,Delivered,13,1,1,0,4.45,130.0,Medium
O0040534,C002177,R00237,M012607,D00895,2025-07-22 11:45:06,1,290,43,41,288,Delivered,11,0,0,0,14.83,57.6,Small
O0040535,C000833,R01142,M006264,D02324,2025-06-29 17:41:06,4,1708,20,58,1746,Delivered,17,0,1,0,1.17,349.2,Large
O0040536,C000216,R00556,M004598,D01857,2025-09-03 17:39:52,4,868,63,60,865,Delivered,17,0,0,0,7.26,173.0,Medium
O0040537,C002336,R00594,M004958,D00723,2025-10-23 23:45:14,2,816,25,49,840,Delivered,23,0,0,0,3.06,168.0,Medium
O0040538,C003293,R00900,M007161,D01118,2026-05-03 13:51:48,4,2736,42,52,2746,Delivered,13,1,1,0,1.54,549.2,Large
O0040539,C000644,R00493,M007826,D01563,2026-04-27 22:06:22,4,1992,41,29,1980,Delivered,22,0,0,0,2.06,396.0,Large
O0040540,C003186,R01259,M007265,D01655,2026-05-24 01:02:34,3,804,63,57,798,Delivered,1,0,1,0,7.84,159.6,Medium
O0040541,C003926,R00840,M007656,D00823,2025-11-27 13:33:54,1,525,59,23,489,Delivered,13,1,0,0,11.24,97.8,Medium
O0040542,C000315,R00956,M000771,D01359,2026-05-26 09:14:35,4,1404,74,30,1360,Delivered,9,0,0,0,5.27,272.0,Large
O0040543,C000346,R00025,M002299,D01632,2025-10-29 10:58:10,3,1575,67,24,1532,Delivered,10,0,0,0,4.25,306.4,Large
O0040544,C004782,R00650,M004903,D02492,2026-01-22 10:03:52,4,568,70,41,539,Delivered,10,0,0,0,12.32,107.8,Medium
O0040545,C003920,R00312,M005453,D01165,2025-09-17 15:45:47,3,1794,7,32,1819,Delivered,15,0,0,0,0.39,363.8,Large
O0040546,C002073,R00380,M007568,D02710,2025-12-20 07:14:14,1,91,40,44,95,Delivered,7,0,1,0,43.96,19.0,Small
O0040547,C002682,R00137,M009113,D03472,2026-02-14 12:01:09,1,590,95,23,518,Delivered,12,1,1,0,16.1,103.6,Medium
O0040548,C000504,R00508,M014736,D02921,2026-01-14 07:31:00,2,1012,41,23,994,Delivered,7,0,0,0,4.05,198.8,Large
O0040549,C004940,R01151,M000919,D00149,2026-05-26 21:28:43,4,1620,45,25,1600,Delivered,21,1,0,0,2.78,320.0,Large
O0040550,C001093,R01470,M001258,D02574,2025-10-18 17:32:30,2,1336,56,30,1310,Delivered,17,0,1,0,4.19,262.0,Large
O0040551,C001180,R00997,M000305,D03170,2026-05-01 16:56:30,1,403,16,34,421,Delivered,16,0,0,0,3.97,84.2,Medium
O0040552,C004990,R00333,M013993,D00113,2025-11-04 05:38:23,3,1977,81,31,1927,Delivered,5,0,0,0,4.1,385.4,Large
O0040553,C004937,R00552,M006680,D02314,2026-02-01 00:56:07,4,2004,41,50,2013,Delivered,0,0,1,0,2.05,402.6,Large
O0040554,C000691,R01023,M006480,D00088,2026-01-01 03:56:11,2,966,92,48,922,Delivered,3,0,0,0,9.52,184.4,Large
O0040555,C001848,R00543,M005393,D00747,2025-09-14 02:05:03,3,1110,59,60,1111,Delivered,2,0,1,0,5.32,222.2,Large
O0040556,C004180,R00542,M002179,D00070,2025-12-09 11:25:33,4,2480,32,49,2497,Delivered,11,0,0,0,1.29,499.4,Large
O0040557,C002307,R00973,M002227,D03440,2025-10-22 05:36:58,1,487,39,48,496,Delivered,5,0,0,0,8.01,99.2,Medium
O0040558,C000011,R00618,M006876,D00265,2025-11-16 01:37:45,4,1828,35,41,1834,Delivered,1,0,1,0,1.91,366.8,Large
O0040559,C002114,R01422,M014322,D01005,2025-08-19 14:25:07,3,357,69,43,331,Delivered,14,1,0,0,19.33,66.2,Small
O0040560,C004676,R00299,M008078,D00336,2025-08-12 22:27:15,1,133,15,23,141,Delivered,22,0,0,0,11.28,28.2,Small
O0040561,C001614,R00963,M009987,D03594,2025-11-11 18:40:29,1,378,9,60,429,Delivered,18,1,0,0,2.38,85.8,Medium
O0040562,C004602,R00345,M010593,D02335,2026-06-14 11:27:49,3,1488,84,58,1462,Delivered,11,0,1,0,5.65,292.4,Large
O0040563,C001620,R00468,M003965,D02293,2026-01-20 16:19:36,1,493,31,36,498,Delivered,16,0,0,0,6.29,99.6,Medium
O0040564,C001164,R00943,M009333,D00900,2025-11-26 09:21:41,3,1785,39,53,1799,Delivered,9,0,0,0,2.18,359.8,Large
O0040565,C002964,R00230,M002645,D01147,2025-09-18 21:12:08,3,2088,33,58,2113,Delivered,21,1,0,0,1.58,422.6,Large
O0040566,C004925,R01343,M009621,D00747,2026-05-05 22:59:58,2,368,68,51,351,Delivered,22,0,0,0,18.48,70.2,Small
O0040567,C002227,R01085,M002611,D00150,2025-12-31 08:10:21,2,552,19,49,582,Delivered,8,0,0,0,3.44,116.4,Medium
O0040568,C001432,R00511,M006717,D00799,2026-05-13 10:38:15,2,1272,34,28,1266,Delivered,10,0,0,0,2.67,253.2,Large
O0040569,C002863,R00883,M001251,D03526,2026-04-12 01:09:38,3,1158,66,37,1129,Delivered,1,0,1,0,5.7,225.8,Large
O0040570,C000354,R00457,M012121,D03841,2025-07-06 03:14:53,3,645,57,39,627,Cancelled,3,0,1,1,8.84,125.4,Medium
O0040571,C004565,R00858,M011762,D02056,2026-06-15 22:04:27,1,393,48,25,370,Delivered,22,0,0,0,12.21,74.0,Small
O0040572,C000723,R00077,M010072,D01033,2025-06-23 05:34:57,2,1154,97,52,1109,Delivered,5,0,0,0,8.41,221.8,Large
O0040573,C003225,R00936,M006556,D03010,2025-08-12 01:08:17,4,1408,36,31,1403,Delivered,1,0,0,0,2.56,280.6,Large
O0040574,C002967,R01065,M012186,D03135,2025-08-10 06:36:34,3,1479,52,25,1452,Delivered,6,0,1,0,3.52,290.4,Large
O0040575,C004970,R01304,M001579,D00056,2026-04-25 08:25:24,2,836,50,45,831,Delivered,8,0,1,0,5.98,166.2,Medium
O0040576,C000953,R01416,M009687,D00701,2025-11-13 18:33:28,3,432,6,30,456,Delivered,18,1,0,0,1.39,91.2,Medium
O0040577,C004628,R00207,M002099,D01095,2025-10-17 06:46:11,1,247,45,43,245,Cancelled,6,0,0,1,18.22,49.0,Small
O0040578,C003279,R00295,M013720,D03222,2025-10-08 08:09:56,4,2168,30,44,2182,Delivered,8,0,0,0,1.38,436.4,Large
O0040579,C001622,R00758,M007156,D01172,2025-10-11 05:55:18,2,1174,71,42,1145,Delivered,5,0,1,0,6.05,229.0,Large
O0040580,C003138,R01239,M003563,D02481,2026-03-10 23:44:55,4,616,64,27,579,Delivered,23,0,0,0,10.39,115.8,Medium
O0040581,C000289,R00150,M008705,D02582,2025-10-30 21:26:36,4,2744,72,36,2708,Delivered,21,1,0,0,2.62,541.6,Large
O0040582,C004778,R00604,M000094,D02328,2025-08-09 09:24:55,2,878,45,54,887,Cancelled,9,0,1,1,5.13,177.4,Medium
O0040583,C004455,R00665,M009975,D01656,2025-10-09 07:57:11,1,599,11,20,608,Delivered,7,0,0,0,1.84,121.6,Medium
O0040584,C004451,R01188,M005288,D00277,2026-04-23 08:10:28,3,1209,13,38,1234,Delivered,8,0,0,0,1.08,246.8,Large
O0040585,C003808,R01432,M000701,D00181,2026-05-23 10:44:19,3,1272,61,32,1243,Delivered,10,0,1,0,4.8,248.6,Large
O0040586,C002519,R01123,M009499,D00977,2026-01-01 22:25:40,3,1587,23,50,1614,Delivered,22,0,0,0,1.45,322.8,Large
O0040587,C002201,R01461,M011584,D03776,2025-10-04 11:40:28,4,2764,2,55,2817,Delivered,11,0,1,0,0.07,563.4,Large
O0040588,C000385,R00813,M012895,D01902,2025-10-08 11:57:15,4,2468,62,35,2441,Delivered,11,0,0,0,2.51,488.2,Large
O0040589,C000111,R00313,M003526,D03578,2026-05-20 20:59:14,3,726,37,40,729,Delivered,20,1,0,0,5.1,145.8,Medium
O0040590,C001531,R00977,M009944,D03080,2026-02-24 20:01:12,2,592,10,42,624,Delivered,20,1,0,0,1.69,124.8,Medium
O0040591,C000942,R01252,M007771,D02260,2025-08-27 09:34:00,2,672,93,33,612,Delivered,9,0,0,0,13.84,122.4,Medium
O0040592,C003713,R01258,M005761,D03469,2025-08-03 09:35:31,4,1364,49,39,1354,Delivered,9,0,1,0,3.59,270.8,Large
O0040593,C000535,R00933,M003695,D01421,2026-01-13 14:18:45,3,942,35,25,932,Delivered,14,1,0,0,3.72,186.4,Large
O0040594,C003386,R00154,M009053,D03020,2025-11-21 18:51:56,3,1218,24,51,1245,Delivered,18,1,0,0,1.97,249.0,Large
O0040595,C002682,R00875,M010749,D02468,2025-09-18 20:30:16,2,474,40,33,467,Delivered,20,1,0,0,8.44,93.4,Medium
O0040596,C000424,R00443,M006290,D01990,2025-09-04 01:11:59,2,1178,29,21,1170,Cancelled,1,0,0,1,2.46,234.0,Large
O0040597,C000260,R00759,M007145,D02930,2025-10-25 13:36:39,4,756,70,21,707,Delivered,13,1,1,0,9.26,141.4,Medium
O0040598,C002878,R00496,M014079,D02154,2026-02-27 17:12:05,2,918,65,48,901,Delivered,17,0,0,0,7.08,180.2,Large
O0040599,C000582,R01075,M014718,D02823,2025-09-20 05:12:41,3,1005,69,54,990,Delivered,5,0,1,0,6.87,198.0,Large
O0040600,C000102,R01197,M011651,D03517,2025-12-31 08:29:36,1,574,55,33,552,Delivered,8,0,0,0,9.58,110.4,Medium
O0040601,C003139,R01378,M005425,D01966,2025-10-06 19:26:37,3,1752,44,38,1746,Delivered,19,1,0,0,2.51,349.2,Large
O0040602,C001353,R01308,M002647,D00592,2025-07-15 05:18:31,3,1518,67,24,1475,Delivered,5,0,0,0,4.41,295.0,Large
O0040603,C003082,R00469,M006459,D01457,2026-02-20 23:23:16,4,1388,37,56,1407,Delivered,23,0,0,0,2.67,281.4,Large
O0040604,C001596,R00333,M001457,D01033,2026-05-07 02:53:59,2,606,21,37,622,Delivered,2,0,0,0,3.47,124.4,Medium
O0040605,C001088,R00818,M014200,D01195,2026-05-23 12:24:09,4,2248,12,37,2273,Delivered,12,1,1,0,0.53,454.6,Large
O0040606,C001891,R00429,M002136,D00281,2025-10-22 10:25:20,1,420,47,31,404,Delivered,10,0,0,0,11.19,80.8,Medium
O0040607,C003900,R01301,M007691,D01048,2026-01-26 03:46:48,2,1162,4,24,1182,Delivered,3,0,0,0,0.34,236.4,Large
O0040608,C001839,R01183,M006521,D02143,2025-08-25 23:42:13,4,2404,47,25,2382,Delivered,23,0,0,0,1.96,476.4,Large
O0040609,C004208,R00382,M013475,D00557,2025-07-30 19:16:59,1,499,55,55,499,Delivered,19,1,0,0,11.02,99.8,Medium
O0040610,C000650,R00787,M000893,D00143,2025-11-24 00:41:42,1,338,45,54,347,Delivered,0,0,0,0,13.31,69.4,Small
O0040611,C004772,R01429,M006663,D02946,2025-12-05 10:25:52,4,1468,61,36,1443,Delivered,10,0,0,0,4.16,288.6,Large
O0040612,C002043,R01205,M010823,D03291,2026-05-07 07:00:35,3,246,18,55,283,Delivered,7,0,0,0,7.32,56.6,Small
O0040613,C002549,R00988,M005764,D03120,2026-04-19 03:03:29,1,193,37,37,193,Delivered,3,0,1,0,19.17,38.6,Small
O0040614,C004838,R00202,M007085,D01005,2025-09-03 07:56:03,4,588,72,21,537,Delivered,7,0,0,0,12.24,107.4,Medium
O0040615,C004092,R01231,M012097,D00001,2026-03-17 23:16:51,4,808,49,44,803,Delivered,23,0,0,0,6.06,160.6,Medium
O0040616,C001279,R00646,M010171,D01958,2025-12-06 05:20:44,2,448,96,41,393,Delivered,5,0,1,0,21.43,78.6,Small
O0040617,C003927,R00189,M004082,D01609,2026-05-21 21:19:58,1,689,57,29,661,Delivered,21,1,0,0,8.27,132.2,Medium
O0040618,C000058,R00679,M003150,D01813,2025-11-01 05:55:28,1,192,35,57,214,Delivered,5,0,1,0,18.23,42.8,Small
O0040619,C004929,R00478,M001943,D00824,2026-04-08 02:50:12,4,328,35,60,353,Delivered,2,0,0,0,10.67,70.6,Small
O0040620,C003482,R00729,M002860,D00755,2026-03-18 12:44:13,2,1102,76,53,1079,Delivered,12,1,0,0,6.9,215.8,Large
O0040621,C004741,R00925,M009493,D01888,2025-12-12 11:54:12,4,884,95,34,823,Delivered,11,0,0,0,10.75,164.6,Medium
O0040622,C004148,R01376,M002287,D01333,2025-07-10 17:33:38,2,492,50,32,474,Delivered,17,0,0,0,10.16,94.8,Medium
O0040623,C001256,R00078,M007350,D01460,2025-12-03 06:55:36,2,484,51,35,468,Delivered,6,0,0,0,10.54,93.6,Medium
O0040624,C001514,R01318,M006984,D03895,2025-11-16 05:02:58,3,801,42,23,782,Delivered,5,0,1,0,5.24,156.4,Medium
O0040625,C002840,R00693,M002732,D00951,2026-06-03 02:46:14,4,1840,30,58,1868,Delivered,2,0,0,0,1.63,373.6,Large
O0040626,C004498,R00737,M003287,D01290,2026-06-08 19:58:55,2,644,63,44,625,Delivered,19,1,0,0,9.78,125.0,Medium
O0040627,C001010,R00471,M012265,D02250,2025-10-31 22:46:05,3,1587,47,47,1587,Delivered,22,0,0,0,2.96,317.4,Large
O0040628,C001048,R01028,M004445,D02531,2026-02-07 10:38:44,3,2079,30,37,2086,Delivered,10,0,1,0,1.44,417.2,Large
O0040629,C002953,R00510,M012115,D03771,2025-10-06 07:33:52,1,342,61,44,325,Delivered,7,0,0,0,17.84,65.0,Small
O0040630,C002217,R00314,M005489,D00566,2025-12-31 04:32:20,2,760,58,49,751,Delivered,4,0,0,0,7.63,150.2,Medium
O0040631,C003190,R00361,M011504,D00867,2025-12-12 16:06:20,3,1866,49,47,1864,Delivered,16,0,0,0,2.63,372.8,Large
O0040632,C001085,R01194,M004772,D01322,2025-07-26 18:16:57,2,470,15,22,477,Delivered,18,1,1,0,3.19,95.4,Medium
O0040633,C002814,R00444,M001868,D01512,2026-03-11 07:50:32,4,1296,26,30,1300,Delivered,7,0,0,0,2.01,260.0,Large
O0040634,C001771,R00272,M007271,D00456,2026-02-15 13:37:47,2,1048,91,43,1000,Delivered,13,1,1,0,8.68,200.0,Large
O0040635,C002762,R00959,M006689,D03010,2026-03-11 07:51:10,4,408,23,55,440,Delivered,7,0,0,0,5.64,88.0,Medium
O0040636,C004974,R01353,M008276,D02902,2026-06-10 23:13:24,3,300,43,27,284,Delivered,23,0,0,0,14.33,56.8,Small
O0040637,C001737,R00001,M009886,D00207,2025-09-12 04:43:00,4,1212,34,34,1212,Delivered,4,0,0,0,2.81,242.4,Large
O0040638,C003695,R00707,M013560,D01062,2025-10-15 04:49:26,4,2492,34,40,2498,Delivered,4,0,0,0,1.36,499.6,Large
O0040639,C003778,R00028,M008403,D01378,2026-04-17 18:23:06,2,946,58,29,917,Delivered,18,1,0,0,6.13,183.4,Large
O0040640,C001175,R00387,M009709,D01017,2026-05-31 06:45:21,1,691,14,40,717,Delivered,6,0,1,0,2.03,143.4,Medium
O0040641,C003013,R00902,M013815,D02986,2025-12-21 21:08:21,4,1492,64,54,1482,Delivered,21,1,1,0,4.29,296.4,Large
O0040642,C004479,R00008,M013243,D03833,2026-06-02 07:54:30,3,1536,78,30,1488,Delivered,7,0,0,0,5.08,297.6,Large
O0040643,C004528,R01294,M010956,D02602,2026-06-04 04:43:41,4,2264,23,49,2290,Delivered,4,0,0,0,1.02,458.0,Large
O0040644,C003707,R00533,M007124,D01582,2026-05-22 17:08:19,4,556,25,23,554,Delivered,17,0,0,0,4.5,110.8,Medium
O0040645,C004792,R01389,M003814,D00521,2026-04-04 18:17:35,1,279,36,30,273,Delivered,18,1,1,0,12.9,54.6,Small
O0040646,C001984,R01061,M006505,D01770,2026-05-28 02:32:34,3,549,50,54,553,Delivered,2,0,0,0,9.11,110.6,Medium
O0040647,C001193,R01166,M006976,D01105,2025-09-17 15:51:47,3,2043,50,42,2035,Delivered,15,0,0,0,2.45,407.0,Large
O0040648,C000007,R00658,M001832,D03743,2026-01-01 07:37:20,3,972,86,25,911,Delivered,7,0,0,0,8.85,182.2,Large
O0040649,C004406,R00365,M010184,D00592,2025-12-25 08:00:56,4,2164,51,56,2169,Cancelled,8,0,0,1,2.36,433.8,Large
O0040650,C002983,R01313,M010144,D02868,2026-01-03 20:46:48,4,1620,33,22,1609,Delivered,20,1,1,0,2.04,321.8,Large
O0040651,C004644,R00196,M013595,D02601,2026-02-25 04:29:40,2,560,94,48,514,Delivered,4,0,0,0,16.79,102.8,Medium
O0040652,C000626,R00066,M010955,D02134,2025-10-07 02:38:08,3,891,3,57,945,Delivered,2,0,0,0,0.34,189.0,Large
O0040653,C004435,R01199,M007010,D02809,2025-07-18 01:20:05,1,171,4,20,187,Delivered,1,0,0,0,2.34,37.4,Small
O0040654,C004075,R01268,M001340,D03728,2026-06-15 01:25:28,3,1335,67,35,1303,Delivered,1,0,0,0,5.02,260.6,Large
O0040655,C000047,R00325,M005177,D00480,2025-10-22 06:28:41,1,258,33,32,257,Delivered,6,0,0,0,12.79,51.4,Small
O0040656,C003654,R00525,M005124,D03836,2025-09-18 10:12:05,1,438,29,28,437,Delivered,10,0,0,0,6.62,87.4,Medium
O0040657,C003421,R00926,M012488,D00088,2026-03-19 18:32:31,1,107,88,60,79,Delivered,18,1,0,0,82.24,15.8,Small
O0040658,C002096,R00666,M004996,D02843,2025-11-01 17:49:51,3,729,18,49,760,Delivered,17,0,1,0,2.47,152.0,Medium
O0040659,C004842,R01346,M009013,D02476,2025-07-04 10:59:24,2,1034,37,33,1030,Delivered,10,0,0,0,3.58,206.0,Large
O0040660,C000380,R00372,M013352,D01663,2026-03-09 00:16:07,3,1950,70,29,1909,Delivered,0,0,0,0,3.59,381.8,Large
O0040661,C001702,R00790,M001351,D03839,2026-05-15 22:36:40,3,849,57,43,835,Delivered,22,0,0,0,6.71,167.0,Medium
O0040662,C002277,R00129,M013737,D03752,2025-09-21 11:40:29,4,1212,16,25,1221,Delivered,11,0,1,0,1.32,244.2,Large
O0040663,C000677,R00847,M004729,D00258,2026-06-08 12:16:54,1,584,32,58,610,Delivered,12,1,0,0,5.48,122.0,Medium
O0040664,C004407,R00383,M011552,D03195,2026-03-13 03:35:26,3,1641,77,48,1612,Delivered,3,0,0,0,4.69,322.4,Large
O0040665,C001590,R00402,M010441,D01598,2025-10-05 04:51:56,2,842,48,58,852,Delivered,4,0,1,0,5.7,170.4,Medium
O0040666,C000297,R01274,M008087,D03219,2025-07-27 04:28:35,1,424,49,47,422,Delivered,4,0,1,0,11.56,84.4,Medium
O0040667,C003626,R01383,M010667,D02163,2025-08-16 01:37:52,1,473,68,24,429,Delivered,1,0,1,0,14.38,85.8,Medium
O0040668,C002012,R01358,M005705,D00125,2026-03-25 20:51:43,2,876,37,56,895,Delivered,20,1,0,0,4.22,179.0,Medium
O0040669,C003304,R00195,M000692,D02987,2026-03-15 02:22:08,3,1449,28,49,1470,Delivered,2,0,1,0,1.93,294.0,Large
O0040670,C003667,R01391,M011953,D02280,2025-08-25 18:09:19,4,768,99,53,722,Delivered,18,1,0,0,12.89,144.4,Medium
O0040671,C004413,R01463,M012935,D00174,2025-07-19 00:15:00,2,912,58,51,905,Delivered,0,0,1,0,6.36,181.0,Large
O0040672,C002408,R00215,M014410,D03116,2026-02-24 16:40:52,4,836,52,43,827,Delivered,16,0,0,0,6.22,165.4,Medium
O0040673,C003160,R00922,M005996,D00610,2026-02-16 22:19:29,2,194,54,37,177,Delivered,22,0,0,0,27.84,35.4,Small
O0040674,C000006,R01094,M005566,D00341,2026-03-27 03:07:49,3,1452,45,37,1444,Delivered,3,0,0,0,3.1,288.8,Large
O0040675,C001694,R01456,M014952,D02630,2025-07-22 05:17:36,1,225,19,46,252,Delivered,5,0,0,0,8.44,50.4,Small
O0040676,C000451,R00538,M013618,D03926,2025-06-30 10:27:17,1,99,46,27,80,Delivered,10,0,0,0,46.46,16.0,Small
O0040677,C003990,R00662,M002763,D00937,2026-04-14 17:38:42,4,2288,23,41,2306,Delivered,17,0,0,0,1.01,461.2,Large
O0040678,C000900,R01021,M002505,D01424,2025-11-21 01:59:00,2,1256,13,32,1275,Delivered,1,0,0,0,1.04,255.0,Large
O0040679,C004421,R00491,M001895,D00320,2025-09-12 01:07:21,1,499,61,20,458,Delivered,1,0,0,0,12.22,91.6,Medium
O0040680,C003761,R01124,M010875,D02614,2025-11-20 15:05:24,1,600,67,26,559,Delivered,15,0,0,0,11.17,111.8,Medium
O0040681,C000053,R00332,M004329,D00617,2025-08-13 18:06:57,1,523,26,33,530,Delivered,18,1,0,0,4.97,106.0,Medium
O0040682,C003051,R00318,M006671,D00959,2026-04-06 01:56:59,2,1210,47,36,1199,Delivered,1,0,0,0,3.88,239.8,Large
O0040683,C001256,R00923,M005508,D00232,2025-09-20 06:24:58,2,1214,37,22,1199,Delivered,6,0,1,0,3.05,239.8,Large
O0040684,C002229,R00178,M006102,D01281,2026-04-09 06:08:26,1,513,53,31,491,Delivered,6,0,0,0,10.33,98.2,Medium
O0040685,C000411,R00449,M014303,D03476,2026-06-09 05:01:02,2,1056,80,31,1007,Delivered,5,0,0,0,7.58,201.4,Large
O0040686,C003287,R01168,M000197,D00318,2026-02-14 16:29:13,2,254,58,37,233,Delivered,16,0,1,0,22.83,46.6,Small
O0040687,C002691,R01115,M001494,D03599,2026-03-26 10:14:15,3,1023,66,29,986,Delivered,10,0,0,0,6.45,197.2,Large
O0040688,C002458,R00240,M008241,D00281,2025-10-06 11:06:30,3,771,12,20,779,Delivered,11,0,0,0,1.56,155.8,Medium
O0040689,C002012,R00899,M003101,D00743,2025-09-22 06:21:55,4,1984,13,39,2010,Delivered,6,0,0,0,0.66,402.0,Large
O0040690,C004384,R00139,M005102,D02348,2026-05-19 08:20:55,3,660,33,41,668,Delivered,8,0,0,0,5.0,133.6,Medium
O0040691,C002247,R00169,M013196,D02945,2026-03-25 03:18:27,4,1192,46,57,1203,Delivered,3,0,0,0,3.86,240.6,Large
O0040692,C004596,R00966,M009519,D03093,2025-08-28 19:03:01,4,1992,75,54,1971,Delivered,19,1,0,0,3.77,394.2,Large
