item_id,restaurant_id,cuisine_type,item_name,price,preparation_time
M010486,R00541,South Indian,Uttapam,540,21
M010487,R00801,North Indian,Butter Naan,181,25
M010488,R00776,North Indian,Chole Bhature,546,23
M010489,R00096,Biryani,Veg Biryani,146,17
M010490,R00697,South Indian,Masala Dosa,143,40
M010491,R00098,Biryani,Veg Biryani,466,24
M010492,R00110,Biryani,Chicken Biryani,461,28
M010493,R00297,Burger,Veg Burger,503,22
M010494,R00362,South Indian,Pongal,358,43
M010495,R00641,South Indian,Idli,661,35
M010496,R00360,North Indian,Paneer Butter Masala,453,28
M010497,R00827,Biryani,Mutton Biryani,95,26
M010498,R00437,Biryani,Chicken Biryani,653,32
M010499,R00184,Burger,Cheese Burger,399,35
M010500,R01187,South Indian,Vada,574,33
M010501,R01212,South Indian,Vada,93,45
M010502,R01201,Biryani,Veg Biryani,651,44
M010503,R01298,Biryani,Paneer Biryani,421,32
M010504,R00337,South Indian,Vada,598,24
M010505,R00929,Pizza,Pepperoni Pizza,486,32
M010506,R00040,South Indian,Uttapam,652,24
M010507,R01283,North Indian,Paneer Butter Masala,192,31
M010508,R01414,Pizza,Margherita Pizza,86,43
M010509,R00654,Biryani,Veg Biryani,176,39
M010510,R00075,North Indian,Chole Bhature,380,36
M010511,R00006,Pizza,Pepperoni Pizza,123,30
M010512,R00458,Biryani,Chicken Biryani,125,16
M010513,R00331,Pizza,Pepperoni Pizza,503,31
M010514,R00829,North Indian,Chole Bhature,622,42
M010515,R00863,South Indian,Uttapam,478,11
M010516,R00718,North Indian,Paneer Butter Masala,665,24
M010517,R00065,South Indian,Pongal,446,16
M010518,R00451,North Indian,Butter Naan,270,21
M010519,R00474,Chinese,Spring Roll,258,31
M010520,R01097,South Indian,Pongal,99,24
M010521,R01050,Biryani,Mutton Biryani,424,25
M010522,R01463,Burger,Chicken Burger,620,37
M010523,R00306,Pizza,Farmhouse Pizza,261,32
M010524,R00561,Biryani,Paneer Biryani,626,30
M010525,R00430,Biryani,Mutton Biryani,205,19
M010526,R00242,Healthy Foods,Salad Bowl,675,41
M010527,R00161,Pizza,Margherita Pizza,564,37
M010528,R00234,Pizza,Farmhouse Pizza,331,32
M010529,R00163,Burger,Cheese Burger,471,30
M010530,R00112,Biryani,Mutton Biryani,671,37
M010531,R01227,South Indian,Pongal,459,40
M010532,R00602,Chinese,Noodles,559,34
M010533,R00724,Healthy Foods,Protein Bowl,611,19
M010534,R00574,South Indian,Idli,315,41
M010535,R01320,Biryani,Mutton Biryani,422,18
M010536,R00337,South Indian,Uttapam,610,34
M010537,R00346,South Indian,Pongal,625,28
M010538,R01097,South Indian,Uttapam,509,40
M010539,R00658,South Indian,Pongal,365,16
M010540,R00665,South Indian,Pongal,187,40
M010541,R00240,Desserts,Ice Cream,516,20
M010542,R01192,South Indian,Uttapam,518,16
M010543,R00550,Biryani,Mutton Biryani,182,27
M010544,R00414,South Indian,Idli,691,28
M010545,R00147,Beverages,Mojito,680,32
M010546,R01042,South Indian,Vada,600,13
M010547,R00928,North Indian,Paneer Butter Masala,291,28
M010548,R00540,Desserts,Chocolate Cake,414,32
M010549,R00507,North Indian,Butter Naan,579,26
M010550,R00615,South Indian,Masala Dosa,240,37
M010551,R01432,Beverages,Cold Coffee,672,45
M010552,R00587,Biryani,Paneer Biryani,569,23
M010553,R00798,South Indian,Vada,97,20
M010554,R00425,Pizza,Pepperoni Pizza,406,31
M010555,R00287,Pizza,Pepperoni Pizza,304,39
M010556,R00054,Healthy Foods,Protein Bowl,619,33
M010557,R00258,Chinese,Spring Roll,570,21
M010558,R01164,Desserts,Brownie,407,15
M010559,R00290,Healthy Foods,Salad Bowl,344,26
M010560,R00984,North Indian,Dal Makhani,567,24
M010561,R00991,North Indian,Butter Naan,99,34
M010562,R01478,Beverages,Mojito,407,45
M010563,R00275,North Indian,Chole Bhature,526,37
M010564,R00329,Healthy Foods,Grilled Chicken,141,35
M010565,R00829,North Indian,Dal Makhani,174,13
M010566,R01154,Biryani,Chicken Biryani,81,11
M010567,R00996,Biryani,Paneer Biryani,370,14
M010568,R00400,Burger,Cheese Burger,269,45
M010569,R01125,North Indian,Butter Naan,581,19
M010570,R00553,Desserts,Brownie,149,19
M010571,R00958,North Indian,Dal Makhani,344,19
M010572,R00112,Biryani,Veg Biryani,636,13
M010573,R00115,Pizza,Farmhouse Pizza,427,14
M010574,R00885,Burger,Veg Burger,283,25
M010575,R01351,South Indian,Vada,528,35
M010576,R00512,Biryani,Paneer Biryani,542,37
M010577,R00196,Chinese,Fried Rice,169,29
M010578,R00745,Healthy Foods,Grilled Chicken,377,17
M010579,R00201,Biryani,Chicken Biryani,657,26
M010580,R00239,South Indian,Idli,415,14
M010581,R00420,Burger,Chicken Burger,663,28
M010582,R01213,South Indian,Vada,562,44
M010583,R00873,South Indian,Uttapam,576,43
M010584,R00192,Chinese,Spring Roll,192,32
M010585,R01072,South Indian,Idli,160,24
M010586,R00284,Biryani,Mutton Biryani,423,12
M010587,R00758,South Indian,Masala Dosa,434,44
M010588,R01495,North Indian,Chole Bhature,274,38
M010589,R01458,South Indian,Pongal,470,18
M010590,R00295,South Indian,Masala Dosa,280,26
M010591,R00229,North Indian,Butter Naan,327,16
M010592,R00223,Beverages,Lemon Juice,96,25
M010593,R00345,South Indian,Pongal,496,43
M010594,R00138,Chinese,Spring Roll,498,18
M010595,R01453,North Indian,Paneer Butter Masala,690,38
M010596,R00367,Chinese,Fried Rice,438,37
M010597,R00729,North Indian,Chole Bhature,677,32
M010598,R01339,South Indian,Vada,327,25
M010599,R00855,Biryani,Veg Biryani,212,29
M010600,R00595,North Indian,Dal Makhani,156,23
M010601,R00321,North Indian,Chole Bhature,462,23
M010602,R00835,Pizza,Veg Pizza,162,41
M010603,R00781,Pizza,Pepperoni Pizza,466,26
M010604,R01096,South Indian,Uttapam,436,26
M010605,R00720,Burger,Chicken Burger,588,29
M010606,R00246,Desserts,Brownie,269,33
M010607,R01180,Biryani,Veg Biryani,137,25
M010608,R00669,Healthy Foods,Protein Bowl,251,21
M010609,R01439,South Indian,Idli,688,19
M010610,R00627,North Indian,Dal Makhani,130,26
M010611,R00846,Chinese,Fried Rice,437,13
M010612,R01043,Burger,Veg Burger,370,32
M010613,R00252,Chinese,Spring Roll,680,40
M010614,R00548,Burger,Chicken Burger,550,23
M010615,R00238,South Indian,Idli,528,19
M010616,R00105,Chinese,Fried Rice,505,22
M010617,R00292,Biryani,Paneer Biryani,694,18
M010618,R00096,Biryani,Mutton Biryani,355,14
M010619,R00129,Burger,Chicken Burger,586,22
M010620,R00976,Biryani,Mutton Biryani,622,32
M010621,R01262,South Indian,Uttapam,290,17
M010622,R00044,Biryani,Mutton Biryani,233,21
M010623,R00507,North Indian,Butter Naan,511,13
M010624,R01098,Beverages,Cold Coffee,94,19
M010625,R01420,Biryani,Mutton Biryani,279,31
M010626,R00698,North Indian,Dal Makhani,493,14
M010627,R01207,Desserts,Ice Cream,330,40
M010628,R00580,North Indian,Butter Naan,341,33
M010629,R01112,Pizza,Farmhouse Pizza,489,44
M010630,R01281,Biryani,Chicken Biryani,350,39
M010631,R00287,Pizza,Farmhouse Pizza,224,14
M010632,R00731,South Indian,Idli,421,34
M010633,R01479,Healthy Foods,Grilled Chicken,581,38
M010634,R01136,Pizza,Pepperoni Pizza,492,18
M010635,R00531,Healthy Foods,Salad Bowl,313,43
M010636,R01217,Burger,Chicken Burger,678,14
M010637,R00194,Burger,Veg Burger,369,40
M010638,R00673,Burger,Veg Burger,185,43
M010639,R00512,Biryani,Mutton Biryani,563,45
M010640,R00619,Biryani,Paneer Biryani,687,10
M010641,R01241,North Indian,Paneer Butter Masala,378,11
M010642,R01264,Biryani,Veg Biryani,375,17
M010643,R00503,South Indian,Uttapam,224,27
M010644,R00531,Healthy Foods,Salad Bowl,106,37
M010645,R00283,Burger,Veg Burger,184,34
M010646,R00058,Burger,Chicken Burger,477,34
M010647,R00103,Healthy Foods,Grilled Chicken,445,18
M010648,R01086,Pizza,Pepperoni Pizza,607,12
M010649,R00803,South Indian,Idli,430,35
M010650,R00947,Biryani,Mutton Biryani,687,35
M010651,R00739,South Indian,Vada,608,17
M010652,R00072,South Indian,Masala Dosa,495,15
M010653,R00575,South Indian,Vada,173,33
M010654,R01001,Biryani,Chicken Biryani,499,10
M010655,R00486,South Indian,Uttapam,137,11
M010656,R01334,Healthy Foods,Grilled Chicken,280,36
M010657,R01301,Burger,Chicken Burger,313,12
M010658,R00036,Chinese,Fried Rice,215,28
M010659,R01296,Burger,Veg Burger,699,37
M010660,R01249,Chinese,Spring Roll,609,28
M010661,R01087,North Indian,Dal Makhani,493,21
M010662,R00114,Burger,Chicken Burger,661,44
M010663,R00314,Biryani,Chicken Biryani,126,33
M010664,R00233,Pizza,Farmhouse Pizza,367,14
M010665,R00892,South Indian,Uttapam,327,34
M010666,R01106,Burger,Veg Burger,569,33
M010667,R01383,North Indian,Chole Bhature,473,29
M010668,R00658,South Indian,Uttapam,494,25
M010669,R00149,North Indian,Dal Makhani,459,35
M010670,R00712,Desserts,Chocolate Cake,401,24
M010671,R01134,Biryani,Chicken Biryani,229,16
M010672,R00337,South Indian,Vada,301,26
M010673,R00140,Biryani,Paneer Biryani,256,37
M010674,R00263,Beverages,Mojito,281,39
M010675,R00024,Desserts,Ice Cream,167,21
M010676,R00639,Pizza,Veg Pizza,538,14
M010677,R00167,South Indian,Pongal,137,36
M010678,R00003,North Indian,Paneer Butter Masala,215,20
M010679,R00956,Healthy Foods,Grilled Chicken,630,40
M010680,R00118,South Indian,Pongal,569,13
M010681,R01384,Desserts,Ice Cream,321,24
M010682,R00406,Biryani,Veg Biryani,315,16
M010683,R00065,South Indian,Idli,179,25
M010684,R00755,North Indian,Dal Makhani,533,17
M010685,R00090,Pizza,Margherita Pizza,385,38
M010686,R00808,North Indian,Butter Naan,515,13
M010687,R00239,South Indian,Idli,561,27
M010688,R00997,North Indian,Paneer Butter Masala,220,23
M010689,R00598,Biryani,Paneer Biryani,664,43
M010690,R00606,South Indian,Idli,199,35
M010691,R00918,North Indian,Butter Naan,210,45
M010692,R01343,Beverages,Lemon Juice,637,12
M010693,R01309,Burger,Cheese Burger,690,31
M010694,R00414,South Indian,Idli,182,26
M010695,R00154,Desserts,Ice Cream,657,22
M010696,R01153,Biryani,Chicken Biryani,347,43
M010697,R00889,South Indian,Uttapam,337,26
M010698,R00076,Burger,Cheese Burger,614,22
M010699,R00228,Biryani,Mutton Biryani,677,17
M010700,R00579,Chinese,Manchurian,302,23
M010701,R01397,South Indian,Pongal,385,14
M010702,R00814,Pizza,Margherita Pizza,582,18
M010703,R00872,Biryani,Mutton Biryani,582,41
M010704,R00790,Pizza,Pepperoni Pizza,143,14
M010705,R00232,Biryani,Mutton Biryani,423,20
M010706,R01414,Pizza,Pepperoni Pizza,556,40
M010707,R00916,South Indian,Idli,632,20
M010708,R00823,North Indian,Dal Makhani,522,17
M010709,R00118,South Indian,Uttapam,538,23
M010710,R00564,North Indian,Butter Naan,597,18
M010711,R00025,North Indian,Paneer Butter Masala,630,34
M010712,R01310,Biryani,Chicken Biryani,511,22
M010713,R00362,South Indian,Pongal,367,35
M010714,R00464,Pizza,Pepperoni Pizza,211,20
M010715,R00523,Chinese,Spring Roll,422,19
M010716,R00200,Healthy Foods,Salad Bowl,266,23
M010717,R01294,South Indian,Pongal,457,45
M010718,R00085,Pizza,Margherita Pizza,625,45
M010719,R01462,South Indian,Uttapam,515,31
M010720,R00478,Biryani,Chicken Biryani,681,41
M010721,R00487,Biryani,Paneer Biryani,184,37
M010722,R01141,Biryani,Chicken Biryani,439,25
M010723,R00490,Biryani,Chicken Biryani,634,38
M010724,R01015,North Indian,Paneer Butter Masala,536,21
M010725,R00842,South Indian,Pongal,100,44
M010726,R00060,South Indian,Idli,635,21
M010727,R01026,Pizza,Margherita Pizza,679,22
M010728,R01327,South Indian,Masala Dosa,564,35
M010729,R00781,Pizza,Margherita Pizza,629,34
M010730,R00657,Pizza,Farmhouse Pizza,653,33
M010731,R00091,Pizza,Veg Pizza,226,13
M010732,R01078,Biryani,Chicken Biryani,305,34
M010733,R00233,Pizza,Margherita Pizza,369,24
M010734,R01300,South Indian,Idli,216,42
M010735,R00215,Desserts,Ice Cream,290,26
M010736,R00416,North Indian,Chole Bhature,681,39
M010737,R00083,North Indian,Dal Makhani,367,34
M010738,R00817,Burger,Cheese Burger,362,10
M010739,R00277,South Indian,Masala Dosa,526,12
M010740,R01354,Biryani,Veg Biryani,409,32
M010741,R01173,Healthy Foods,Grilled Chicken,161,37
M010742,R00504,South Indian,Vada,242,32
M010743,R01180,Biryani,Chicken Biryani,570,36
M010744,R00622,Biryani,Mutton Biryani,697,44
M010745,R00950,South Indian,Idli,631,35
M010746,R00605,Pizza,Pepperoni Pizza,438,17
M010747,R00617,Biryani,Chicken Biryani,157,41
M010748,R00972,North Indian,Paneer Butter Masala,180,19
M010749,R00875,Biryani,Paneer Biryani,237,15
M010750,R00746,Burger,Cheese Burger,230,42
M010751,R00115,Pizza,Margherita Pizza,598,32
M010752,R00195,Biryani,Chicken Biryani,632,42
M010753,R01301,Burger,Cheese Burger,208,45
M010754,R00398,Biryani,Veg Biryani,500,35
M010755,R01030,Desserts,Brownie,499,43
M010756,R01404,South Indian,Masala Dosa,352,35
M010757,R01100,Biryani,Paneer Biryani,114,42
M010758,R01172,Biryani,Chicken Biryani,105,21
M010759,R00386,Burger,Chicken Burger,150,20
M010760,R00237,Biryani,Veg Biryani,131,32
M010761,R00529,North Indian,Butter Naan,255,30
M010762,R00220,Biryani,Mutton Biryani,177,20
M010763,R01405,Chinese,Fried Rice,476,42
M010764,R01403,South Indian,Vada,366,29
M010765,R00037,Beverages,Lemon Juice,206,38
M010766,R00304,South Indian,Vada,271,25
M010767,R01323,Beverages,Cold Coffee,322,34
M010768,R00933,South Indian,Idli,207,37
M010769,R00366,Chinese,Manchurian,167,41
M010770,R01195,Burger,Veg Burger,164,19
M010771,R00048,Pizza,Pepperoni Pizza,162,10
M010772,R00253,Pizza,Farmhouse Pizza,247,33
M010773,R00964,Biryani,Mutton Biryani,106,26
M010774,R01358,Biryani,Veg Biryani,523,32
M010775,R01145,Burger,Cheese Burger,665,34
M010776,R01370,North Indian,Chole Bhature,556,18
M010777,R01428,Burger,Veg Burger,293,36
M010778,R01401,South Indian,Pongal,181,45
M010779,R00711,North Indian,Dal Makhani,621,29
M010780,R00587,Biryani,Mutton Biryani,587,15
M010781,R00862,Biryani,Paneer Biryani,114,12
M010782,R01262,South Indian,Pongal,443,12
M010783,R01497,Biryani,Paneer Biryani,531,12
M010784,R00739,South Indian,Idli,214,42
M010785,R01413,Pizza,Pepperoni Pizza,333,38
M010786,R01215,North Indian,Paneer Butter Masala,107,42
M010787,R00054,Healthy Foods,Protein Bowl,187,10
M010788,R00881,Chinese,Noodles,295,44
M010789,R00907,Desserts,Ice Cream,349,21
M010790,R01089,South Indian,Idli,175,35
M010791,R00441,North Indian,Butter Naan,375,18
M010792,R01125,North Indian,Paneer Butter Masala,607,18
M010793,R00218,Biryani,Chicken Biryani,378,23
M010794,R00095,Healthy Foods,Salad Bowl,545,30
M010795,R00516,South Indian,Vada,80,13
M010796,R00050,Chinese,Fried Rice,429,37
M010797,R00617,Biryani,Paneer Biryani,249,14
M010798,R01297,Biryani,Mutton Biryani,203,32
M010799,R00542,Biryani,Chicken Biryani,468,31
M010800,R01075,Burger,Cheese Burger,155,17
M010801,R00745,Healthy Foods,Protein Bowl,129,18
M010802,R01040,Burger,Chicken Burger,503,10
M010803,R01344,Beverages,Lemon Juice,567,23
M010804,R00540,Desserts,Ice Cream,134,23
M010805,R01043,Burger,Chicken Burger,383,16
M010806,R01126,Burger,Veg Burger,471,15
M010807,R00284,Biryani,Mutton Biryani,129,11
M010808,R00913,Biryani,Chicken Biryani,135,39
M010809,R00372,Burger,Veg Burger,228,32
M010810,R00390,Biryani,Veg Biryani,577,26
M010811,R00897,Burger,Chicken Burger,598,25
M010812,R01105,South Indian,Masala Dosa,639,22
M010813,R01351,South Indian,Masala Dosa,110,16
M010814,R00986,Burger,Chicken Burger,445,36
M010815,R00351,South Indian,Uttapam,333,28
M010816,R00916,South Indian,Uttapam,381,14
M010817,R00710,Biryani,Veg Biryani,168,29
M010818,R00875,Biryani,Chicken Biryani,442,24
M010819,R01051,Pizza,Pepperoni Pizza,137,27
M010820,R01416,North Indian,Paneer Butter Masala,633,43
M010821,R00273,Biryani,Veg Biryani,482,45
M010822,R00465,Biryani,Chicken Biryani,594,35
M010823,R01205,North Indian,Chole Bhature,82,40
M010824,R01363,Biryani,Chicken Biryani,168,29
M010825,R01103,South Indian,Vada,307,24
M010826,R00700,Biryani,Veg Biryani,242,13
M010827,R00416,North Indian,Chole Bhature,562,39
M010828,R01452,Chinese,Manchurian,474,41
M010829,R00037,Beverages,Lemon Juice,221,32
M010830,R01276,South Indian,Uttapam,612,41
M010831,R00323,Pizza,Farmhouse Pizza,611,14
M010832,R00289,Biryani,Veg Biryani,690,11
M010833,R01313,North Indian,Butter Naan,369,38
M010834,R00650,South Indian,Uttapam,357,12
M010835,R00253,Pizza,Margherita Pizza,619,34
M010836,R00929,Pizza,Pepperoni Pizza,478,23
M010837,R00134,Pizza,Farmhouse Pizza,121,28
M010838,R00289,Biryani,Mutton Biryani,439,17
M010839,R00873,South Indian,Masala Dosa,212,13
M010840,R01167,Pizza,Farmhouse Pizza,444,33
M010841,R01419,Biryani,Veg Biryani,404,38
M010842,R00044,Biryani,Mutton Biryani,147,19
M010843,R00390,Biryani,Veg Biryani,105,27
M010844,R00820,Biryani,Mutton Biryani,537,19
M010845,R00920,Burger,Cheese Burger,272,13
M010846,R00872,Biryani,Chicken Biryani,87,26
M010847,R00219,South Indian,Vada,660,23
M010848,R00958,North Indian,Butter Naan,86,35
M010849,R00454,South Indian,Masala Dosa,320,30
M010850,R00402,Biryani,Mutton Biryani,420,33
M010851,R00796,Biryani,Mutton Biryani,235,31
M010852,R00582,Pizza,Margherita Pizza,159,30
M010853,R01016,Burger,Cheese Burger,416,16
M010854,R00161,Pizza,Pepperoni Pizza,447,15
M010855,R01492,Chinese,Spring Roll,474,10
M010856,R00357,Biryani,Veg Biryani,592,42
M010857,R00937,Healthy Foods,Protein Bowl,309,38
M010858,R01060,Burger,Chicken Burger,85,22
M010859,R00211,Chinese,Spring Roll,558,17
M010860,R01290,Pizza,Pepperoni Pizza,394,40
M010861,R00895,Pizza,Farmhouse Pizza,503,37
M010862,R00834,Healthy Foods,Protein Bowl,585,40
M010863,R01158,South Indian,Pongal,217,11
M010864,R00776,North Indian,Paneer Butter Masala,485,13
M010865,R00797,Burger,Cheese Burger,372,28
M010866,R01216,South Indian,Masala Dosa,222,34
M010867,R01147,Burger,Chicken Burger,523,30
M010868,R00575,South Indian,Vada,350,36
M010869,R01459,Biryani,Paneer Biryani,170,19
M010870,R01042,South Indian,Idli,190,31
M010871,R01360,Biryani,Chicken Biryani,154,40
M010872,R01410,South Indian,Pongal,136,40
M010873,R00653,Biryani,Chicken Biryani,263,35
M010874,R00889,South Indian,Pongal,564,33
M010875,R01124,North Indian,Butter Naan,600,11
M010876,R00116,Pizza,Pepperoni Pizza,166,45
M010877,R01244,Chinese,Noodles,223,24
M010878,R01196,Burger,Chicken Burger,480,41
M010879,R01457,Chinese,Manchurian,642,29
M010880,R00558,Pizza,Pepperoni Pizza,533,36
M010881,R00461,Biryani,Paneer Biryani,194,17
M010882,R00008,South Indian,Pongal,693,12
M010883,R01128,Pizza,Veg Pizza,326,13
M010884,R00866,North Indian,Chole Bhature,615,20
M010885,R00026,North Indian,Dal Makhani,539,12
M010886,R00943,South Indian,Masala Dosa,637,19
M010887,R00840,North Indian,Dal Makhani,463,36
M010888,R01035,Chinese,Manchurian,616,40
M010889,R00227,Biryani,Chicken Biryani,489,18
M010890,R00058,Burger,Cheese Burger,292,36
M010891,R00244,Chinese,Fried Rice,629,32
M010892,R01337,Burger,Cheese Burger,180,25
M010893,R00323,Pizza,Margherita Pizza,644,13
M010894,R00252,Chinese,Spring Roll,344,28
M010895,R00445,Healthy Foods,Salad Bowl,450,24
M010896,R00896,Biryani,Chicken Biryani,98,19
M010897,R01319,South Indian,Vada,295,42
M010898,R01341,North Indian,Chole Bhature,122,14
M010899,R01112,Pizza,Pepperoni Pizza,183,19
M010900,R00745,Healthy Foods,Grilled Chicken,119,19
M010901,R00411,Biryani,Paneer Biryani,203,14
M010902,R00476,North Indian,Butter Naan,203,16
M010903,R00436,Healthy Foods,Salad Bowl,347,13
M010904,R00261,Chinese,Manchurian,121,42
M010905,R01232,Chinese,Manchurian,201,33
M010906,R00395,North Indian,Chole Bhature,104,33
M010907,R00060,South Indian,Idli,455,30
M010908,R01254,Pizza,Farmhouse Pizza,691,15
M010909,R01017,Biryani,Mutton Biryani,662,37
M010910,R01236,North Indian,Butter Naan,487,40
M010911,R00665,South Indian,Masala Dosa,351,25
M010912,R00297,Burger,Cheese Burger,665,36
M010913,R00552,North Indian,Butter Naan,137,29
M010914,R00272,Chinese,Manchurian,587,24
M010915,R00533,Chinese,Manchurian,111,39
M010916,R00700,Biryani,Chicken Biryani,563,38
M010917,R00976,Biryani,Paneer Biryani,337,42
M010918,R01489,Biryani,Veg Biryani,161,35
M010919,R00266,Healthy Foods,Protein Bowl,221,22
M010920,R01290,Pizza,Margherita Pizza,386,25
M010921,R01435,North Indian,Paneer Butter Masala,502,24
M010922,R00903,Chinese,Fried Rice,183,23
M010923,R00117,South Indian,Uttapam,540,34
M010924,R00622,Biryani,Paneer Biryani,476,45
M010925,R00263,Beverages,Mojito,696,32
M010926,R00268,South Indian,Uttapam,417,36
M010927,R00931,Desserts,Ice Cream,210,43
M010928,R00431,North Indian,Paneer Butter Masala,278,23
M010929,R00158,Biryani,Chicken Biryani,424,38
M010930,R01292,South Indian,Vada,177,45
M010931,R01241,North Indian,Paneer Butter Masala,560,20
M010932,R01498,Pizza,Margherita Pizza,445,17
M010933,R00852,Pizza,Pepperoni Pizza,327,30
M010934,R00404,Pizza,Pepperoni Pizza,355,41
M010935,R00314,Biryani,Veg Biryani,150,36
M010936,R01093,Biryani,Mutton Biryani,681,37
M010937,R00580,North Indian,Paneer Butter Masala,399,20
M010938,R00531,Healthy Foods,Salad Bowl,333,35
M010939,R00840,North Indian,Chole Bhature,258,20
M010940,R00286,South Indian,Vada,229,18
M010941,R00288,North Indian,Chole Bhature,289,41
M010942,R00815,Biryani,Mutton Biryani,462,10
M010943,R00529,North Indian,Butter Naan,230,23
M010944,R01062,Chinese,Fried Rice,675,36
M010945,R01134,Biryani,Paneer Biryani,125,13
M010946,R00564,North Indian,Butter Naan,137,26
M010947,R00774,Biryani,Veg Biryani,472,39
M010948,R00358,South Indian,Masala Dosa,171,16
M010949,R00299,Pizza,Margherita Pizza,479,18
M010950,R01287,South Indian,Idli,560,24
M010951,R00686,Chinese,Manchurian,203,19
M010952,R00633,South Indian,Idli,603,44
M010953,R00196,Chinese,Fried Rice,513,35
M010954,R00304,South Indian,Pongal,482,26
M010955,R00066,North Indian,Dal Makhani,297,33
M010956,R01294,South Indian,Uttapam,566,26
M010957,R00486,South Indian,Masala Dosa,635,20
M010958,R00986,Burger,Veg Burger,93,41
M010959,R01436,South Indian,Idli,122,13
M010960,R00112,Biryani,Paneer Biryani,292,45
M010961,R00341,North Indian,Paneer Butter Masala,400,34
M010962,R01119,Beverages,Lemon Juice,647,17
M010963,R00339,Chinese,Fried Rice,248,37
M010964,R00977,South Indian,Masala Dosa,514,43
M010965,R01179,Biryani,Paneer Biryani,342,36
M010966,R01077,Burger,Veg Burger,484,16
M010967,R00063,Burger,Veg Burger,219,11
M010968,R00043,Pizza,Margherita Pizza,376,15
M010969,R01335,Pizza,Veg Pizza,298,27
M010970,R00861,Pizza,Farmhouse Pizza,639,24
M010971,R01460,Burger,Veg Burger,658,33
M010972,R01177,South Indian,Uttapam,221,12
M010973,R00013,Chinese,Manchurian,193,22
M010974,R00054,Healthy Foods,Protein Bowl,348,42
M010975,R01189,North Indian,Dal Makhani,438,17
M010976,R01446,North Indian,Butter Naan,396,34
M010977,R00452,South Indian,Idli,656,25
M010978,R00237,Biryani,Paneer Biryani,575,32
M010979,R00209,North Indian,Butter Naan,253,44
M010980,R00953,Pizza,Margherita Pizza,332,40
M010981,R01017,Biryani,Veg Biryani,503,29
M010982,R01015,North Indian,Chole Bhature,523,34
M010983,R00894,North Indian,Dal Makhani,612,11
M010984,R00014,Biryani,Mutton Biryani,166,30
M010985,R01134,Biryani,Chicken Biryani,547,33
M010986,R00529,North Indian,Dal Makhani,562,32
M010987,R01226,South Indian,Masala Dosa,613,15
M010988,R00590,South Indian,Idli,447,18
M010989,R00216,North Indian,Butter Naan,353,13
M010990,R00250,South Indian,Vada,310,39
M010991,R00547,South Indian,Pongal,292,14
M010992,R00935,North Indian,Chole Bhature,93,12
M010993,R00447,Chinese,Noodles,623,29
M010994,R01035,Chinese,Noodles,698,11
M010995,R01287,South Indian,Pongal,588,23
M010996,R00142,Burger,Cheese Burger,257,25
M010997,R00454,South Indian,Idli,531,20
M010998,R01367,Desserts,Brownie,244,24
M010999,R00780,Biryani,Chicken Biryani,277,17
M011000,R00581,South Indian,Masala Dosa,487,39
M011001,R00475,North Indian,Butter Naan,665,19
M011002,R00616,South Indian,Uttapam,340,15
M011003,R00577,Biryani,Paneer Biryani,592,14
M011004,R01426,North Indian,Dal Makhani,393,20
M011005,R00504,South Indian,Uttapam,658,22
M011006,R00254,Biryani,Mutton Biryani,84,38
M011007,R00619,Biryani,Mutton Biryani,99,43
M011008,R01033,Beverages,Lemon Juice,543,32
M011009,R01451,South Indian,Idli,125,45
M011010,R00872,Biryani,Paneer Biryani,88,19
M011011,R00938,Biryani,Chicken Biryani,319,15
M011012,R01191,South Indian,Pongal,290,29
M011013,R00999,Chinese,Manchurian,436,45
M011014,R00313,Biryani,Veg Biryani,175,38
M011015,R00691,South Indian,Pongal,429,39
M011016,R01380,Biryani,Mutton Biryani,338,43
M011017,R00421,Biryani,Paneer Biryani,483,12
M011018,R00084,Biryani,Veg Biryani,101,45
M011019,R01131,South Indian,Masala Dosa,176,33
M011020,R01128,Pizza,Farmhouse Pizza,687,43
M011021,R00191,Pizza,Margherita Pizza,299,31
M011022,R00096,Biryani,Chicken Biryani,276,15
M011023,R01189,North Indian,Paneer Butter Masala,620,24
M011024,R00536,Desserts,Brownie,456,26
M011025,R01459,Biryani,Paneer Biryani,105,45
M011026,R00868,Chinese,Manchurian,368,25
M011027,R00602,Chinese,Manchurian,198,31
M011028,R00086,Chinese,Manchurian,582,29
M011029,R00452,South Indian,Uttapam,697,13
M011030,R00784,Burger,Cheese Burger,206,23
M011031,R00518,Pizza,Pepperoni Pizza,231,36
M011032,R00856,North Indian,Butter Naan,135,32
M011033,R01199,Biryani,Veg Biryani,495,43
M011034,R00656,South Indian,Idli,312,18
M011035,R00474,Chinese,Spring Roll,559,38
M011036,R00559,North Indian,Chole Bhature,429,22
M011037,R01399,North Indian,Butter Naan,435,23
M011038,R00081,Biryani,Paneer Biryani,181,36
M011039,R00263,Beverages,Cold Coffee,175,42
M011040,R01314,South Indian,Masala Dosa,106,40
M011041,R00889,South Indian,Pongal,268,11
M011042,R01004,South Indian,Pongal,459,44
M011043,R00312,Desserts,Brownie,652,41
M011044,R00115,Pizza,Veg Pizza,264,20
M011045,R00294,North Indian,Chole Bhature,551,20
M011046,R00885,Burger,Cheese Burger,114,30
M011047,R00048,Pizza,Margherita Pizza,629,34
M011048,R00212,Pizza,Margherita Pizza,623,13
M011049,R01458,South Indian,Vada,506,20
M011050,R01034,Biryani,Chicken Biryani,457,16
