delivery_id,order_id,rider_id,distance_km,delivery_duration
DV0048229,O0048229,D01578,2.9,47
DV0048230,O0048230,D03408,3.3,46
DV0048231,O0048231,D01381,3.5,30
DV0048232,O0048232,D01333,1.9,45
DV0048233,O0048233,D02174,7.5,49
DV0048234,O0048234,D03061,1.0,59
DV0048235,O0048235,D01502,6.2,24
DV0048236,O0048236,D01034,12.0,18
DV0048237,O0048237,D02097,5.0,26
DV0048238,O0048238,D01409,2.5,19
DV0048239,O0048239,D00390,1.9,51
DV0048240,O0048240,D02293,8.3,50
DV0048241,O0048241,D03031,8.3,41
DV0048242,O0048242,D03637,7.6,31
DV0048243,O0048243,D00100,8.6,23
DV0048244,O0048244,D03238,5.6,35
DV0048245,O0048245,D00788,2.4,47
DV0048246,O0048246,D02507,1.9,51
DV0048247,O0048247,D01763,11.1,53
DV0048248,O0048248,D03818,1.6,25
DV0048249,O0048249,D03003,10.6,50
DV0048250,O0048250,D02059,11.2,22
DV0048251,O0048251,D01795,5.9,26
DV0048252,O0048252,D02251,11.4,29
DV0048253,O0048253,D03535,11.6,45
DV0048254,O0048254,D02998,11.9,23
DV0048255,O0048255,D00190,10.9,38
DV0048256,O0048256,D01845,6.9,21
DV0048257,O0048257,D03917,2.6,59
DV0048258,O0048258,D00453,5.0,27
DV0048259,O0048259,D02666,3.6,35
DV0048260,O0048260,D03719,4.3,37
DV0048261,O0048261,D02069,11.1,53
DV0048262,O0048262,D02524,4.0,52
DV0048263,O0048263,D01939,8.9,51
DV0048264,O0048264,D01070,6.6,40
DV0048265,O0048265,D02295,1.4,22
DV0048266,O0048266,D02408,6.8,47
DV0048267,O0048267,D00967,6.2,52
DV0048268,O0048268,D03969,9.2,50
DV0048269,O0048269,D02376,10.6,38
DV0048270,O0048270,D03446,3.8,60
DV0048271,O0048271,D02842,5.4,29
DV0048272,O0048272,D03639,5.7,24
DV0048273,O0048273,D02994,2.9,35
DV0048274,O0048274,D00268,10.7,29
DV0048275,O0048275,D01662,7.8,49
DV0048276,O0048276,D01144,7.7,51
DV0048277,O0048277,D01865,6.9,35
DV0048278,O0048278,D00785,10.0,55
DV0048279,O0048279,D01758,8.1,19
DV0048280,O0048280,D02131,5.6,45
DV0048281,O0048281,D02051,10.6,48
DV0048282,O0048282,D01745,10.3,35
DV0048283,O0048283,D01740,10.3,39
DV0048284,O0048284,D02525,10.5,53
DV0048285,O0048285,D02922,7.1,22
DV0048286,O0048286,D02566,8.3,34
DV0048287,O0048287,D00069,1.4,58
DV0048288,O0048288,D02841,11.4,22
DV0048289,O0048289,D01932,1.5,58
DV0048290,O0048290,D00565,8.5,55
DV0048291,O0048291,D00274,1.5,47
DV0048292,O0048292,D03107,3.0,43
DV0048293,O0048293,D03312,3.7,58
DV0048294,O0048294,D03976,2.0,36
DV0048295,O0048295,D02276,2.1,53
DV0048296,O0048296,D02480,8.2,25
DV0048297,O0048297,D03190,2.9,34
DV0048298,O0048298,D01095,8.5,36
DV0048299,O0048299,D03685,5.4,55
DV0048300,O0048300,D00087,11.6,49
DV0048301,O0048301,D02076,8.6,30
DV0048302,O0048302,D00815,3.5,58
DV0048303,O0048303,D03330,6.0,22
DV0048304,O0048304,D03652,7.6,47
DV0048305,O0048305,D02669,11.0,15
DV0048306,O0048306,D02024,9.2,33
DV0048307,O0048307,D02919,2.8,37
DV0048308,O0048308,D02001,7.0,23
DV0048309,O0048309,D02770,3.2,30
DV0048310,O0048310,D01934,5.1,48
DV0048311,O0048311,D01273,3.6,51
DV0048312,O0048312,D02916,2.1,31
DV0048313,O0048313,D00385,4.3,30
DV0048314,O0048314,D02983,3.1,48
DV0048315,O0048315,D01856,8.5,57
DV0048316,O0048316,D02996,2.4,17
DV0048317,O0048317,D01022,11.0,21
DV0048318,O0048318,D02305,5.1,46
DV0048319,O0048319,D00444,9.5,28
DV0048320,O0048320,D02461,2.3,59
DV0048321,O0048321,D00409,5.1,24
DV0048322,O0048322,D01574,9.0,30
DV0048323,O0048323,D03768,8.3,26
DV0048324,O0048324,D00975,1.5,47
DV0048325,O0048325,D02516,6.1,17
DV0048326,O0048326,D01477,7.4,20
DV0048327,O0048327,D03794,7.1,46
DV0048328,O0048328,D01217,7.6,53
DV0048329,O0048329,D00485,5.2,16
DV0048330,O0048330,D02409,3.7,35
DV0048331,O0048331,D01431,11.8,19
DV0048332,O0048332,D03383,5.4,59
DV0048333,O0048333,D02819,9.7,53
DV0048334,O0048334,D00341,10.1,47
DV0048335,O0048335,D03986,11.4,37
DV0048336,O0048336,D01855,7.1,40
DV0048337,O0048337,D03712,7.7,15
DV0048338,O0048338,D00213,11.8,59
DV0048339,O0048339,D01316,3.7,39
DV0048340,O0048340,D00352,11.3,58
DV0048341,O0048341,D03068,10.0,34
DV0048342,O0048342,D00778,2.4,16
DV0048343,O0048343,D00954,7.7,28
DV0048344,O0048344,D03583,9.9,59
DV0048345,O0048345,D00128,1.7,59
DV0048346,O0048346,D03321,9.5,52
DV0048347,O0048347,D00851,2.8,30
DV0048348,O0048348,D02248,5.8,20
DV0048349,O0048349,D00309,5.1,36
DV0048350,O0048350,D00742,3.9,43
DV0048351,O0048351,D03253,1.2,26
DV0048352,O0048352,D00788,11.3,56
DV0048353,O0048353,D03720,10.7,55
DV0048354,O0048354,D00862,1.4,29
DV0048355,O0048355,D00372,9.9,44
DV0048356,O0048356,D01463,9.5,41
DV0048357,O0048357,D01078,1.6,33
DV0048358,O0048358,D03969,1.3,44
DV0048359,O0048359,D01094,5.5,23
DV0048360,O0048360,D01439,12.0,17
DV0048361,O0048361,D00493,3.2,32
DV0048362,O0048362,D01502,8.0,17
DV0048363,O0048363,D00507,11.5,30
DV0048364,O0048364,D01790,3.3,29
DV0048365,O0048365,D00903,1.4,59
DV0048366,O0048366,D02271,6.4,55
DV0048367,O0048367,D02235,4.4,33
DV0048368,O0048368,D00956,8.7,43
DV0048369,O0048369,D03055,11.9,44
DV0048370,O0048370,D02688,10.9,57
DV0048371,O0048371,D02878,4.0,30
DV0048372,O0048372,D02963,8.8,55
DV0048373,O0048373,D01319,3.5,57
DV0048374,O0048374,D02480,4.8,29
DV0048375,O0048375,D02354,8.6,54
DV0048376,O0048376,D02854,7.2,59
DV0048377,O0048377,D03399,11.1,59
DV0048378,O0048378,D01592,4.8,16
DV0048379,O0048379,D02558,3.3,26
DV0048380,O0048380,D01645,3.4,15
DV0048381,O0048381,D02215,5.2,31
DV0048382,O0048382,D00787,5.9,28
DV0048383,O0048383,D03138,10.3,51
DV0048384,O0048384,D03244,1.3,16
DV0048385,O0048385,D01590,9.1,29
DV0048386,O0048386,D01732,10.8,38
DV0048387,O0048387,D03278,5.1,43
DV0048388,O0048388,D00817,3.3,31
DV0048389,O0048389,D00451,3.7,44
DV0048390,O0048390,D02288,7.8,55
DV0048391,O0048391,D02823,7.0,49
DV0048392,O0048392,D03775,7.7,49
DV0048393,O0048393,D01231,5.1,22
DV0048394,O0048394,D00303,1.7,60
DV0048395,O0048395,D01858,8.1,50
DV0048396,O0048396,D02381,9.0,22
DV0048397,O0048397,D02800,11.9,31
DV0048398,O0048398,D02854,2.7,36
DV0048399,O0048399,D02791,3.4,49
DV0048400,O0048400,D01814,10.3,40
DV0048401,O0048401,D00251,1.9,56
DV0048402,O0048402,D02071,5.7,57
DV0048403,O0048403,D00950,5.2,60
DV0048404,O0048404,D01684,7.9,56
DV0048405,O0048405,D03866,9.2,20
DV0048406,O0048406,D00472,6.1,28
DV0048407,O0048407,D03365,5.6,55
DV0048408,O0048408,D02374,4.5,53
DV0048409,O0048409,D01758,6.9,32
DV0048410,O0048410,D03702,2.0,53
DV0048411,O0048411,D02136,11.3,55
DV0048412,O0048412,D03582,3.2,50
DV0048413,O0048413,D04000,6.0,37
DV0048414,O0048414,D01153,10.8,39
DV0048415,O0048415,D01667,3.1,44
DV0048416,O0048416,D02932,4.1,59
DV0048417,O0048417,D02387,11.9,26
DV0048418,O0048418,D03596,6.9,40
DV0048419,O0048419,D02220,2.7,52
DV0048420,O0048420,D02511,1.5,20
DV0048421,O0048421,D02081,9.8,45
DV0048422,O0048422,D02460,9.2,51
DV0048423,O0048423,D02492,9.8,26
DV0048424,O0048424,D03003,3.2,31
DV0048425,O0048425,D03960,1.9,38
DV0048426,O0048426,D01037,2.3,17
DV0048427,O0048427,D00475,7.6,51
DV0048428,O0048428,D03102,1.1,28
DV0048429,O0048429,D00122,9.1,34
DV0048430,O0048430,D03852,7.1,52
DV0048431,O0048431,D00073,9.4,23
DV0048432,O0048432,D02006,3.0,54
DV0048433,O0048433,D00484,10.7,24
DV0048434,O0048434,D02206,5.3,39
DV0048435,O0048435,D01320,1.6,50
DV0048436,O0048436,D03560,9.3,39
DV0048437,O0048437,D00833,4.0,37
DV0048438,O0048438,D01176,7.9,46
DV0048439,O0048439,D02512,4.2,44
DV0048440,O0048440,D03951,5.7,25
DV0048441,O0048441,D01701,11.5,36
DV0048442,O0048442,D01509,8.7,59
DV0048443,O0048443,D02791,1.1,59
DV0048444,O0048444,D00064,5.7,38
DV0048445,O0048445,D00230,1.7,42
DV0048446,O0048446,D03311,9.8,28
DV0048447,O0048447,D02181,3.6,35
DV0048448,O0048448,D02770,1.5,28
DV0048449,O0048449,D01629,6.7,33
DV0048450,O0048450,D01628,10.4,48
DV0048451,O0048451,D02917,8.2,48
DV0048452,O0048452,D03405,3.3,54
DV0048453,O0048453,D01768,5.0,37
DV0048454,O0048454,D03979,5.9,17
DV0048455,O0048455,D03419,2.4,27
DV0048456,O0048456,D01779,10.3,46
DV0048457,O0048457,D02133,8.9,31
DV0048458,O0048458,D02779,10.0,44
DV0048459,O0048459,D02489,2.9,33
DV0048460,O0048460,D02752,9.8,54
DV0048461,O0048461,D01279,12.0,46
DV0048462,O0048462,D03389,8.6,54
DV0048463,O0048463,D00851,8.8,52
DV0048464,O0048464,D01583,9.9,38
DV0048465,O0048465,D01967,11.1,16
DV0048466,O0048466,D03078,1.9,44
DV0048467,O0048467,D01934,9.6,54
DV0048468,O0048468,D03033,2.1,57
DV0048469,O0048469,D03616,11.6,25
DV0048470,O0048470,D02325,2.7,34
DV0048471,O0048471,D01660,8.5,25
DV0048472,O0048472,D03314,10.7,31
DV0048473,O0048473,D02819,3.0,30
DV0048474,O0048474,D02335,11.2,59
DV0048475,O0048475,D03005,11.5,49
DV0048476,O0048476,D03803,3.3,42
DV0048477,O0048477,D01098,7.4,55
DV0048478,O0048478,D01769,3.8,23
DV0048479,O0048479,D02595,3.6,39
DV0048480,O0048480,D02122,4.5,58
DV0048481,O0048481,D00690,6.3,17
DV0048482,O0048482,D01972,4.0,34
DV0048483,O0048483,D03068,6.8,40
DV0048484,O0048484,D01553,11.8,23
DV0048485,O0048485,D01033,3.2,55
DV0048486,O0048486,D02316,7.3,56
DV0048487,O0048487,D02101,4.5,55
DV0048488,O0048488,D02384,8.6,44
DV0048489,O0048489,D00593,1.6,28
DV0048490,O0048490,D03963,9.3,42
DV0048491,O0048491,D03981,11.6,37
DV0048492,O0048492,D00695,1.5,35
DV0048493,O0048493,D01419,11.6,20
DV0048494,O0048494,D00451,11.6,28
DV0048495,O0048495,D01005,3.4,49
DV0048496,O0048496,D02183,10.4,27
DV0048497,O0048497,D02887,7.0,31
DV0048498,O0048498,D01062,11.4,18
DV0048499,O0048499,D02374,9.3,47
DV0048500,O0048500,D03817,6.4,19
DV0048501,O0048501,D01267,7.9,16
DV0048502,O0048502,D00670,11.9,35
DV0048503,O0048503,D00647,5.5,17
DV0048504,O0048504,D02190,5.7,33
DV0048505,O0048505,D00019,4.2,50
DV0048506,O0048506,D02468,6.5,50
DV0048507,O0048507,D03814,7.0,47
DV0048508,O0048508,D03178,7.1,21
DV0048509,O0048509,D02324,4.9,52
DV0048510,O0048510,D00751,7.9,21
DV0048511,O0048511,D00634,1.0,34
DV0048512,O0048512,D00264,7.8,35
DV0048513,O0048513,D01134,1.6,26
DV0048514,O0048514,D03088,6.0,47
DV0048515,O0048515,D01411,4.4,45
DV0048516,O0048516,D03802,4.4,45
DV0048517,O0048517,D00044,2.4,30
DV0048518,O0048518,D02874,2.8,31
DV0048519,O0048519,D03107,1.7,54
DV0048520,O0048520,D02070,10.2,51
DV0048521,O0048521,D00902,6.2,43
DV0048522,O0048522,D00908,10.8,44
DV0048523,O0048523,D01558,4.3,50
DV0048524,O0048524,D00234,2.9,31
DV0048525,O0048525,D02116,9.6,28
DV0048526,O0048526,D01226,10.0,39
DV0048527,O0048527,D01850,6.0,53
DV0048528,O0048528,D02501,11.0,34
DV0048529,O0048529,D03782,5.8,39
DV0048530,O0048530,D00774,9.3,50
DV0048531,O0048531,D00511,7.7,51
DV0048532,O0048532,D00192,1.0,25
DV0048533,O0048533,D03645,10.1,56
DV0048534,O0048534,D03291,2.3,37
DV0048535,O0048535,D01625,10.5,55
DV0048536,O0048536,D00864,11.0,22
DV0048537,O0048537,D03018,1.3,30
DV0048538,O0048538,D00565,8.9,18
DV0048539,O0048539,D02346,9.0,31
DV0048540,O0048540,D00165,9.4,50
DV0048541,O0048541,D01064,5.5,46
DV0048542,O0048542,D03605,4.7,20
DV0048543,O0048543,D01074,4.5,25
DV0048544,O0048544,D01732,9.1,46
DV0048545,O0048545,D01516,5.6,47
DV0048546,O0048546,D00399,4.2,47
DV0048547,O0048547,D02563,8.5,26
DV0048548,O0048548,D03702,6.3,40
DV0048549,O0048549,D03278,7.2,35
DV0048550,O0048550,D01928,8.0,26
DV0048551,O0048551,D00213,7.5,15
DV0048552,O0048552,D02462,5.5,23
DV0048553,O0048553,D01182,9.6,53
DV0048554,O0048554,D02448,10.0,53
DV0048555,O0048555,D00050,3.4,57
DV0048556,O0048556,D03955,11.0,47
DV0048557,O0048557,D02813,2.1,50
DV0048558,O0048558,D00882,2.5,22
DV0048559,O0048559,D03409,3.9,37
DV0048560,O0048560,D01630,10.1,22
DV0048561,O0048561,D02550,7.3,43
DV0048562,O0048562,D02348,9.2,20
DV0048563,O0048563,D00473,12.0,51
DV0048564,O0048564,D00194,5.8,31
DV0048565,O0048565,D01053,5.6,49
DV0048566,O0048566,D00088,1.1,24
DV0048567,O0048567,D00784,3.2,33
DV0048568,O0048568,D01644,7.0,20
DV0048569,O0048569,D01821,6.1,25
DV0048570,O0048570,D01714,6.7,48
DV0048571,O0048571,D00702,6.9,28
DV0048572,O0048572,D00384,8.3,24
DV0048573,O0048573,D00909,6.9,38
DV0048574,O0048574,D03161,8.9,25
DV0048575,O0048575,D01324,5.3,39
DV0048576,O0048576,D02759,12.0,22
DV0048577,O0048577,D03362,3.2,17
DV0048578,O0048578,D02359,2.3,22
DV0048579,O0048579,D01238,2.3,35
DV0048580,O0048580,D00963,8.3,24
DV0048581,O0048581,D01833,3.1,15
DV0048582,O0048582,D02762,1.4,45
DV0048583,O0048583,D01189,7.3,48
DV0048584,O0048584,D02786,4.5,33
DV0048585,O0048585,D02589,5.5,54
DV0048586,O0048586,D02176,9.4,22
DV0048587,O0048587,D01593,8.3,19
DV0048588,O0048588,D02745,9.4,38
DV0048589,O0048589,D02832,9.5,26
DV0048590,O0048590,D00188,2.5,48
DV0048591,O0048591,D00585,6.8,52
DV0048592,O0048592,D00784,1.1,39
DV0048593,O0048593,D03421,5.6,43
DV0048594,O0048594,D00487,3.5,26
DV0048595,O0048595,D02574,6.7,21
DV0048596,O0048596,D03811,6.8,49
DV0048597,O0048597,D02045,1.1,49
DV0048598,O0048598,D02660,4.3,42
DV0048599,O0048599,D00477,11.1,54
DV0048600,O0048600,D00365,4.5,48
DV0048601,O0048601,D01893,7.4,15
DV0048602,O0048602,D01359,8.5,39
DV0048603,O0048603,D03914,9.3,46
DV0048604,O0048604,D00725,6.2,29
DV0048605,O0048605,D00228,5.9,16
DV0048606,O0048606,D01151,5.2,46
DV0048607,O0048607,D02299,9.3,56
DV0048608,O0048608,D03026,3.8,52
DV0048609,O0048609,D03823,2.6,31
DV0048610,O0048610,D02876,8.1,50
DV0048611,O0048611,D02891,6.7,30
DV0048612,O0048612,D00491,7.7,29
DV0048613,O0048613,D02665,10.0,55
DV0048614,O0048614,D03342,4.7,48
DV0048615,O0048615,D03329,11.0,53
DV0048616,O0048616,D03308,10.5,39
DV0048617,O0048617,D02076,3.3,29
DV0048618,O0048618,D02268,11.9,52
DV0048619,O0048619,D01736,11.9,23
DV0048620,O0048620,D00827,2.9,20
DV0048621,O0048621,D01552,1.7,28
DV0048622,O0048622,D03029,8.0,53
DV0048623,O0048623,D02450,7.0,45
DV0048624,O0048624,D02392,8.9,43
DV0048625,O0048625,D02126,9.4,41
DV0048626,O0048626,D03690,2.6,28
DV0048627,O0048627,D01499,10.6,57
DV0048628,O0048628,D00357,6.1,37
DV0048629,O0048629,D01722,4.9,17
DV0048630,O0048630,D02102,10.3,43
DV0048631,O0048631,D00046,1.2,46
DV0048632,O0048632,D00867,7.8,36
DV0048633,O0048633,D01904,6.5,15
DV0048634,O0048634,D00402,1.2,55
DV0048635,O0048635,D03781,10.0,35
DV0048636,O0048636,D01881,4.7,18
DV0048637,O0048637,D01451,3.4,41
DV0048638,O0048638,D03964,4.9,15
DV0048639,O0048639,D01447,3.2,33
DV0048640,O0048640,D02662,3.1,40
DV0048641,O0048641,D00852,6.8,60
DV0048642,O0048642,D02280,3.2,34
DV0048643,O0048643,D02271,10.8,42
DV0048644,O0048644,D00492,1.8,16
DV0048645,O0048645,D03990,5.9,38
DV0048646,O0048646,D02622,9.8,41
DV0048647,O0048647,D00094,2.8,49
DV0048648,O0048648,D03442,8.7,52
DV0048649,O0048649,D01185,7.7,22
DV0048650,O0048650,D03893,5.1,39
DV0048651,O0048651,D00474,10.9,31
DV0048652,O0048652,D02783,1.3,51
DV0048653,O0048653,D00379,11.9,54
DV0048654,O0048654,D03269,5.3,43
DV0048655,O0048655,D02113,3.3,46
DV0048656,O0048656,D00463,1.1,44
DV0048657,O0048657,D00496,3.9,32
DV0048658,O0048658,D00502,5.5,32
DV0048659,O0048659,D00965,11.0,25
DV0048660,O0048660,D01568,8.9,18
DV0048661,O0048661,D01300,11.6,48
DV0048662,O0048662,D02285,7.0,32
DV0048663,O0048663,D01653,5.7,25
DV0048664,O0048664,D02269,7.8,37
DV0048665,O0048665,D03892,11.6,54
DV0048666,O0048666,D03355,7.2,32
DV0048667,O0048667,D00132,5.9,37
DV0048668,O0048668,D02292,5.0,55
DV0048669,O0048669,D02244,1.5,51
DV0048670,O0048670,D01092,1.2,33
DV0048671,O0048671,D00508,1.7,54
DV0048672,O0048672,D00017,2.5,20
DV0048673,O0048673,D02869,9.6,30
DV0048674,O0048674,D03750,5.4,49
DV0048675,O0048675,D02772,11.8,20
DV0048676,O0048676,D02591,1.4,37
DV0048677,O0048677,D01502,10.0,53
DV0048678,O0048678,D03113,11.9,53
DV0048679,O0048679,D03543,7.1,52
DV0048680,O0048680,D00396,2.8,24
DV0048681,O0048681,D02375,11.1,42
DV0048682,O0048682,D01661,5.1,30
DV0048683,O0048683,D01501,9.5,38
DV0048684,O0048684,D03150,6.7,59
DV0048685,O0048685,D03863,7.4,58
DV0048686,O0048686,D02725,11.8,51
DV0048687,O0048687,D02578,4.6,19
DV0048688,O0048688,D02171,4.1,31
DV0048689,O0048689,D01755,6.6,23
DV0048690,O0048690,D02113,4.0,60
DV0048691,O0048691,D02449,5.8,32
DV0048692,O0048692,D02511,7.2,35
DV0048693,O0048693,D02616,8.4,27
DV0048694,O0048694,D00385,8.2,29
DV0048695,O0048695,D02248,2.5,32
DV0048696,O0048696,D03047,2.9,36
DV0048697,O0048697,D03810,9.5,45
DV0048698,O0048698,D01756,6.4,16
DV0048699,O0048699,D02847,3.2,18
DV0048700,O0048700,D02374,2.3,30
DV0048701,O0048701,D03263,7.4,53
DV0048702,O0048702,D01960,7.7,22
DV0048703,O0048703,D02242,8.8,50
DV0048704,O0048704,D03410,11.5,59
DV0048705,O0048705,D03720,1.2,41
DV0048706,O0048706,D02393,7.4,56
DV0048707,O0048707,D00958,7.0,23
DV0048708,O0048708,D00926,8.3,25
DV0048709,O0048709,D00886,9.1,51
DV0048710,O0048710,D00412,10.4,44
DV0048711,O0048711,D01173,10.6,44
DV0048712,O0048712,D02974,7.1,18
DV0048713,O0048713,D01909,10.1,20
DV0048714,O0048714,D01023,7.4,27
DV0048715,O0048715,D00166,7.2,46
DV0048716,O0048716,D03637,7.8,26
DV0048717,O0048717,D03157,9.9,25
DV0048718,O0048718,D01214,1.6,23
DV0048719,O0048719,D00518,7.1,57
DV0048720,O0048720,D03956,7.5,54
DV0048721,O0048721,D00649,10.8,48
DV0048722,O0048722,D03675,5.6,39
DV0048723,O0048723,D02763,9.1,55
DV0048724,O0048724,D00950,1.3,37
DV0048725,O0048725,D03601,9.6,33
DV0048726,O0048726,D01787,4.0,43
DV0048727,O0048727,D00643,6.2,38
DV0048728,O0048728,D00428,7.2,26
DV0048729,O0048729,D01894,6.8,35
DV0048730,O0048730,D02745,6.6,39
DV0048731,O0048731,D02845,6.3,51
DV0048732,O0048732,D03884,4.3,42
DV0048733,O0048733,D02210,8.8,30
DV0048734,O0048734,D01100,2.6,49
DV0048735,O0048735,D03300,1.7,24
DV0048736,O0048736,D02324,6.9,30
DV0048737,O0048737,D02962,6.8,29
DV0048738,O0048738,D02928,2.5,21
DV0048739,O0048739,D02592,4.9,55
DV0048740,O0048740,D00467,11.4,48
DV0048741,O0048741,D02055,3.1,29
DV0048742,O0048742,D03284,5.9,19
DV0048743,O0048743,D00239,1.8,41
DV0048744,O0048744,D03387,2.9,34
DV0048745,O0048745,D03350,5.3,23
DV0048746,O0048746,D01970,8.1,57
DV0048747,O0048747,D02399,9.7,38
DV0048748,O0048748,D03684,10.8,22
DV0048749,O0048749,D00769,9.0,40
DV0048750,O0048750,D00600,4.8,59
DV0048751,O0048751,D00814,8.0,20
DV0048752,O0048752,D00707,4.7,56
DV0048753,O0048753,D02033,9.5,22
DV0048754,O0048754,D03514,9.6,53
DV0048755,O0048755,D01722,1.8,50
DV0048756,O0048756,D00515,3.5,53
DV0048757,O0048757,D00159,2.2,46
DV0048758,O0048758,D00205,10.5,59
DV0048759,O0048759,D03173,5.3,49
DV0048760,O0048760,D01160,9.4,37
DV0048761,O0048761,D00870,2.4,15
DV0048762,O0048762,D00068,4.1,27
DV0048763,O0048763,D01998,7.8,51
DV0048764,O0048764,D03683,4.3,26
DV0048765,O0048765,D03835,9.8,60
DV0048766,O0048766,D03404,10.0,41
DV0048767,O0048767,D00579,5.9,38
DV0048768,O0048768,D02178,10.8,20
DV0048769,O0048769,D00392,5.1,37
DV0048770,O0048770,D00143,9.0,42
DV0048771,O0048771,D02154,8.4,48
DV0048772,O0048772,D00967,4.5,52
DV0048773,O0048773,D03595,4.2,60
DV0048774,O0048774,D00864,10.2,39
DV0048775,O0048775,D00197,4.5,28
DV0048776,O0048776,D00848,7.0,59
DV0048777,O0048777,D02286,5.7,59
DV0048778,O0048778,D01047,8.1,60
DV0048779,O0048779,D00447,6.5,31
DV0048780,O0048780,D03117,11.3,52
DV0048781,O0048781,D03820,5.2,35
DV0048782,O0048782,D00319,3.8,56
DV0048783,O0048783,D00668,5.0,55
DV0048784,O0048784,D03469,10.8,22
DV0048785,O0048785,D03892,8.3,30
DV0048786,O0048786,D03675,10.2,31
DV0048787,O0048787,D01654,11.7,27
DV0048788,O0048788,D00035,8.7,40
DV0048789,O0048789,D02222,4.5,25
DV0048790,O0048790,D03736,11.1,29
DV0048791,O0048791,D02448,3.4,38
DV0048792,O0048792,D02954,12.0,43
DV0048793,O0048793,D00341,1.8,40
DV0048794,O0048794,D00792,7.3,26
DV0048795,O0048795,D02849,7.4,28
DV0048796,O0048796,D02834,10.2,47
DV0048797,O0048797,D01367,4.9,31
DV0048798,O0048798,D03587,1.7,46
DV0048799,O0048799,D01789,4.5,21
DV0048800,O0048800,D00454,1.6,37
DV0048801,O0048801,D01944,8.8,17
DV0048802,O0048802,D00147,7.7,50
DV0048803,O0048803,D00191,8.0,60
DV0048804,O0048804,D02830,4.4,40
DV0048805,O0048805,D01818,1.6,54
DV0048806,O0048806,D02402,11.1,53
DV0048807,O0048807,D02267,5.0,31
DV0048808,O0048808,D02567,10.6,30
DV0048809,O0048809,D02209,3.5,57
DV0048810,O0048810,D02261,8.3,32
DV0048811,O0048811,D01854,7.3,23
DV0048812,O0048812,D01816,1.6,27
DV0048813,O0048813,D03546,7.1,15
DV0048814,O0048814,D03534,1.3,29
DV0048815,O0048815,D01735,4.0,20
DV0048816,O0048816,D00211,7.7,20
DV0048817,O0048817,D02087,7.6,15
DV0048818,O0048818,D03461,5.1,48
DV0048819,O0048819,D02905,11.1,30
DV0048820,O0048820,D01365,2.8,53
DV0048821,O0048821,D01003,4.9,19
DV0048822,O0048822,D01587,3.3,21
DV0048823,O0048823,D02403,9.2,44
DV0048824,O0048824,D00301,2.5,34
DV0048825,O0048825,D03496,11.8,15
DV0048826,O0048826,D01329,10.1,34
DV0048827,O0048827,D03598,3.4,46
DV0048828,O0048828,D01271,9.0,43
DV0048829,O0048829,D03713,9.2,21
DV0048830,O0048830,D03777,4.1,57
DV0048831,O0048831,D00980,4.2,41
DV0048832,O0048832,D01163,9.9,54
DV0048833,O0048833,D01748,4.0,54
DV0048834,O0048834,D03898,6.4,49
DV0048835,O0048835,D00222,10.0,48
DV0048836,O0048836,D01765,9.7,47
DV0048837,O0048837,D02848,5.3,30
DV0048838,O0048838,D03961,2.7,48
DV0048839,O0048839,D02183,3.4,32
DV0048840,O0048840,D03760,2.3,56
DV0048841,O0048841,D01102,2.7,32
DV0048842,O0048842,D00788,2.6,50
DV0048843,O0048843,D02258,9.6,18
DV0048844,O0048844,D01114,4.3,28
DV0048845,O0048845,D03621,8.5,33
DV0048846,O0048846,D00686,1.7,17
DV0048847,O0048847,D00076,7.4,43
DV0048848,O0048848,D02571,3.5,45
DV0048849,O0048849,D03362,4.1,19
DV0048850,O0048850,D00589,8.4,35
DV0048851,O0048851,D01821,6.8,18
DV0048852,O0048852,D01055,10.9,46
DV0048853,O0048853,D02578,10.1,39
DV0048854,O0048854,D01649,3.8,16
DV0048855,O0048855,D01578,10.9,22
DV0048856,O0048856,D00439,2.9,21
DV0048857,O0048857,D03294,9.3,39
DV0048858,O0048858,D01224,10.6,55
DV0048859,O0048859,D00563,1.5,59
DV0048860,O0048860,D03265,5.8,43
DV0048861,O0048861,D00502,2.9,53
DV0048862,O0048862,D03018,10.2,60
DV0048863,O0048863,D03846,10.4,30
DV0048864,O0048864,D01033,4.4,21
DV0048865,O0048865,D03905,5.8,49
DV0048866,O0048866,D00377,10.0,59
DV0048867,O0048867,D02233,11.9,52
DV0048868,O0048868,D01665,10.4,40
DV0048869,O0048869,D01036,9.3,21
DV0048870,O0048870,D03560,7.1,20
DV0048871,O0048871,D03219,8.0,58
DV0048872,O0048872,D00100,5.0,40
DV0048873,O0048873,D03096,1.3,16
DV0048874,O0048874,D02396,7.5,53
DV0048875,O0048875,D02837,6.8,25
DV0048876,O0048876,D00326,10.6,41
DV0048877,O0048877,D01332,11.1,29
DV0048878,O0048878,D02547,9.2,46
DV0048879,O0048879,D03045,1.9,30
DV0048880,O0048880,D01339,3.6,48
DV0048881,O0048881,D02808,1.6,37
DV0048882,O0048882,D02725,9.1,51
DV0048883,O0048883,D03110,4.8,36
DV0048884,O0048884,D02919,10.3,37
DV0048885,O0048885,D02368,8.0,56
DV0048886,O0048886,D01063,7.0,38
DV0048887,O0048887,D03689,6.9,20
DV0048888,O0048888,D01612,1.9,31
DV0048889,O0048889,D03518,5.7,48
DV0048890,O0048890,D03484,6.9,20
DV0048891,O0048891,D02433,8.4,51
DV0048892,O0048892,D03859,11.3,58
DV0048893,O0048893,D01153,6.2,18
