review_id,order_id,customer_id,restaurant_rating,delivery_rating
RV0039572,O0039593,C000237,5,4
RV0046098,O0046124,C004423,5,3
RV0030567,O0030580,C003380,5,5
RV0008000,O0008005,C003970,4,4
RV0040598,O0040620,C003482,5,3
RV0026341,O0026351,C001343,5,5
RV0019372,O0019382,C003114,3,4
RV0010493,O0010498,C004575,5,4
RV0037486,O0037504,C004758,4,3
RV0021328,O0021338,C004046,4,5
RV0046412,O0046439,C000012,5,5
RV0031496,O0031510,C004283,4,4
RV0006883,O0006886,C004842,4,4
RV0018789,O0018799,C002252,3,3
RV0008371,O0008376,C001370,4,4
RV0018139,O0018149,C002182,3,4
RV0036688,O0036706,C004580,4,3
RV0042542,O0042565,C002849,5,4
RV0014641,O0014649,C002880,5,4
RV0000576,O0000577,C004249,3,3
RV0002924,O0002925,C002231,4,4
RV0046900,O0046927,C002952,5,5
RV0027080,O0027092,C001747,4,5
RV0035413,O0035429,C001772,5,3
RV0002411,O0002412,C001529,4,4
RV0033258,O0033273,C003786,3,5
RV0029673,O0029686,C000273,5,3
RV0049087,O0049116,C002469,4,3
RV0033656,O0033671,C002278,5,5
RV0025541,O0025551,C002982,5,4
RV0002947,O0002948,C000159,3,3
RV0028881,O0028894,C004638,5,5
RV0005601,O0005603,C004820,5,5
RV0029292,O0029305,C000216,5,3
RV0044297,O0044321,C001348,3,5
RV0035042,O0035058,C004613,3,5
RV0022069,O0022079,C002592,3,4
RV0005161,O0005163,C003406,4,4
RV0021993,O0022003,C004852,4,4
RV0044230,O0044254,C003416,3,3
RV0011040,O0011046,C002447,4,3
RV0011289,O0011295,C000172,3,5
RV0028381,O0028394,C003498,4,5
RV0027295,O0027308,C001362,3,3
RV0005599,O0005601,C002060,5,3
RV0018918,O0018928,C004167,4,5
RV0044503,O0044527,C000973,5,5
RV0045879,O0045905,C004381,4,4
RV0042399,O0042421,C001478,3,4
RV0003183,O0003184,C003433,3,5
RV0028717,O0028730,C000348,3,4
RV0049287,O0049316,C004935,4,4
RV0012438,O0012445,C001115,4,3
RV0004164,O0004165,C000010,5,5
RV0031112,O0031126,C002913,3,5
RV0040212,O0040233,C002031,5,3
RV0017944,O0017954,C000846,4,5
RV0010535,O0010540,C001524,3,4
RV0021911,O0021921,C004587,5,3
RV0023591,O0023601,C003022,5,5
RV0029686,O0029699,C003853,5,3
RV0004200,O0004201,C001812,3,3
RV0015992,O0016000,C000449,5,5
RV0025253,O0025263,C002365,3,3
RV0031156,O0031170,C000611,4,4
RV0011068,O0011074,C004628,4,5
RV0008228,O0008233,C003257,4,3
RV0010274,O0010279,C001231,3,3
RV0025326,O0025336,C003288,4,5
RV0038302,O0038320,C000788,3,5
RV0042203,O0042225,C000295,4,4
RV0047426,O0047454,C002074,3,3
RV0004796,O0004798,C003539,3,5
RV0003757,O0003758,C000036,4,3
RV0008815,O0008820,C001079,4,3
RV0012029,O0012036,C000361,3,3
RV0038586,O0038605,C000623,5,4
RV0047292,O0047320,C003182,3,3
RV0037667,O0037685,C000820,5,4
RV0008742,O0008747,C004899,3,3
RV0007420,O0007424,C003994,3,5
RV0042463,O0042486,C004611,4,4
RV0036675,O0036693,C003292,3,4
RV0018025,O0018035,C003304,4,3
RV0024311,O0024321,C000772,3,3
RV0005781,O0005783,C004072,5,5
RV0021276,O0021286,C003391,5,3
RV0043130,O0043154,C003251,5,4
RV0039798,O0039819,C004062,3,4
RV0026530,O0026541,C004689,5,3
RV0004762,O0004764,C000390,5,3
RV0047336,O0047364,C001406,5,4
RV0022913,O0022923,C002235,3,5
RV0030037,O0030050,C001010,5,5
RV0008283,O0008288,C003968,5,3
RV0033449,O0033464,C004169,4,3
RV0030477,O0030490,C000370,4,3
RV0018571,O0018581,C000570,4,4
RV0037182,O0037200,C004294,5,3
RV0033821,O0033836,C001347,3,4
RV0019786,O0019796,C001029,3,3
RV0022657,O0022667,C004437,5,5
RV0017828,O0017837,C002538,4,3
RV0012844,O0012851,C004546,5,5
RV0013771,O0013778,C004076,3,5
RV0043128,O0043152,C004341,5,5
RV0037642,O0037660,C004782,4,4
RV0002070,O0002071,C001631,3,5
RV0040175,O0040196,C002717,3,4
RV0015783,O0015791,C000101,3,3
RV0038853,O0038872,C002926,5,5
RV0043177,O0043201,C001144,3,3
RV0043052,O0043076,C001384,5,3
RV0011609,O0011615,C002671,5,4
RV0030186,O0030199,C000004,3,4
RV0011387,O0011393,C001797,5,3
RV0018441,O0018451,C004519,3,3
RV0009274,O0009279,C003148,5,3
RV0001691,O0001692,C002315,4,5
RV0007921,O0007926,C002014,5,3
RV0009534,O0009539,C004232,3,5
RV0001693,O0001694,C000828,3,5
RV0028434,O0028447,C003735,4,3
RV0000995,O0000996,C001193,5,4
RV0043430,O0043454,C003765,4,4
RV0014912,O0014920,C004954,5,4
RV0031775,O0031789,C001118,3,5
RV0026850,O0026861,C003197,3,3
RV0047500,O0047528,C003606,5,3
RV0012369,O0012376,C002736,5,3
RV0011013,O0011019,C002364,3,4
RV0023587,O0023597,C000644,4,4
RV0036603,O0036621,C002869,5,3
RV0009573,O0009578,C004086,3,5
RV0018559,O0018569,C001089,4,4
RV0028354,O0028367,C000775,4,5
RV0022518,O0022528,C003098,3,3
RV0030752,O0030766,C002062,3,5
RV0037444,O0037462,C001740,5,5
RV0044595,O0044620,C000551,3,3
RV0017217,O0017226,C000547,4,3
RV0035527,O0035543,C001953,5,5
RV0046842,O0046869,C001783,3,5
RV0005584,O0005586,C003717,5,4
RV0013680,O0013687,C004610,5,4
RV0022814,O0022824,C000105,4,5
RV0048379,O0048407,C003425,4,4
RV0006831,O0006834,C002612,5,3
RV0021237,O0021247,C002174,5,4
RV0020494,O0020504,C004664,3,3
RV0017892,O0017902,C003326,5,3
RV0009816,O0009821,C004377,4,4
RV0043877,O0043901,C003137,3,3
RV0020188,O0020198,C002916,4,3
RV0035213,O0035229,C000923,5,3
RV0020228,O0020238,C000948,4,5
RV0049860,O0049890,C004810,5,4
RV0048408,O0048436,C004801,4,4
RV0048745,O0048773,C001098,4,3
RV0014930,O0014938,C001420,4,3
RV0003398,O0003399,C004253,4,4
RV0026907,O0026918,C003720,4,5
RV0027101,O0027113,C004548,5,4
RV0040595,O0040617,C003927,4,3
RV0031104,O0031118,C000365,4,5
RV0012972,O0012979,C001521,4,5
RV0004080,O0004081,C000901,3,4
RV0021016,O0021026,C000816,3,5
RV0016858,O0016866,C004553,3,3
RV0039741,O0039762,C002506,5,4
RV0016186,O0016194,C002441,5,3
RV0007007,O0007010,C002534,5,3
RV0000629,O0000630,C002514,4,4
RV0026454,O0026464,C004392,5,4
RV0014344,O0014352,C002123,5,5
RV0037980,O0037998,C003372,5,4
RV0000290,O0000291,C003334,5,5
RV0049969,O0049999,C000141,3,3
RV0030006,O0030019,C001543,3,4
RV0031930,O0031945,C004293,5,4
RV0004211,O0004212,C003059,3,5
RV0019806,O0019816,C001342,5,4
RV0025033,O0025043,C003595,4,3
RV0001173,O0001174,C003976,5,5
RV0022649,O0022659,C003817,3,4
RV0035992,O0036009,C003143,3,3
RV0028266,O0028279,C000490,4,3
RV0010334,O0010339,C000266,5,3
RV0027324,O0027337,C002935,5,3
RV0008189,O0008194,C003645,3,4
RV0030000,O0030013,C002513,5,3
RV0017088,O0017096,C000083,3,5
RV0026894,O0026905,C004169,3,3
RV0024862,O0024872,C001731,5,5
RV0028791,O0028804,C001964,5,5
RV0017119,O0017127,C001386,4,3
RV0030950,O0030964,C003510,3,5
RV0048602,O0048630,C000425,3,4
RV0036089,O0036107,C000232,3,5
RV0046996,O0047023,C003290,4,3
RV0038930,O0038949,C003709,5,3
RV0003678,O0003679,C000843,4,3
RV0003897,O0003898,C000810,3,5
RV0023955,O0023965,C004268,4,4
RV0022384,O0022394,C000211,3,3
RV0029487,O0029500,C000091,4,5
RV0041223,O0041245,C001120,5,5
RV0038186,O0038204,C004439,3,3
RV0024884,O0024894,C000063,4,5
RV0009222,O0009227,C000875,3,3
RV0044861,O0044886,C004812,3,4
RV0004444,O0004445,C003797,4,4
RV0037768,O0037786,C000484,5,5
RV0048023,O0048051,C004440,4,5
RV0039591,O0039612,C000648,4,5
RV0040044,O0040065,C002084,3,4
RV0023877,O0023887,C001606,3,3
RV0024191,O0024201,C002764,4,5
RV0024488,O0024498,C003798,4,5
RV0004778,O0004780,C000136,4,5
RV0026273,O0026283,C000715,3,4
RV0031943,O0031958,C001387,3,3
RV0009423,O0009428,C000942,5,5
RV0038246,O0038264,C000617,3,3
RV0011175,O0011181,C003367,3,5
RV0031840,O0031854,C001160,5,3
RV0002677,O0002678,C002600,3,5
RV0039426,O0039447,C004701,4,5
RV0032423,O0032438,C004345,5,3
RV0029840,O0029853,C002442,3,4
RV0025300,O0025310,C000821,5,5
RV0041033,O0041055,C004672,4,5
RV0023771,O0023781,C002097,4,4
RV0012308,O0012315,C000075,5,5
RV0003745,O0003746,C002955,4,5
RV0034814,O0034830,C002472,5,5
RV0033308,O0033323,C004573,4,5
RV0031391,O0031405,C003849,3,3
RV0018609,O0018619,C000951,5,4
RV0024793,O0024803,C000315,5,4
RV0034737,O0034753,C003873,3,5
RV0040022,O0040043,C003209,5,3
RV0014108,O0014116,C002168,5,3
RV0014221,O0014229,C004649,3,5
RV0009009,O0009014,C004986,5,3
RV0008227,O0008232,C004506,5,3
RV0020935,O0020945,C001090,4,3
RV0023287,O0023297,C001120,4,3
RV0039086,O0039106,C002514,5,5
RV0030717,O0030730,C004356,4,5
RV0026885,O0026896,C001750,5,4
RV0025512,O0025522,C000572,3,4
RV0025320,O0025330,C000406,5,3
RV0006606,O0006609,C004683,4,4
RV0035731,O0035747,C000692,5,3
RV0021847,O0021857,C004748,4,4
RV0014040,O0014048,C003165,5,4
RV0039774,O0039795,C001137,3,4
RV0022105,O0022115,C000574,5,5
RV0035935,O0035952,C003221,5,3
RV0039762,O0039783,C000513,3,3
RV0014634,O0014642,C002606,4,5
RV0037172,O0037190,C002879,3,3
RV0049701,O0049731,C004746,5,4
RV0037390,O0037408,C003670,4,3
RV0026009,O0026019,C004919,5,4
RV0017025,O0017033,C002275,4,3
RV0049889,O0049919,C001835,3,3
RV0040575,O0040597,C000260,4,5
RV0030906,O0030920,C000539,5,3
RV0004713,O0004714,C004867,4,3
RV0003387,O0003388,C002850,3,3
RV0008157,O0008162,C000793,3,5
RV0043964,O0043988,C000357,4,3
RV0036986,O0037004,C000686,3,3
RV0033256,O0033271,C004787,3,4
RV0027991,O0028004,C004881,3,4
RV0037926,O0037944,C001274,3,5
RV0022427,O0022437,C000329,3,3
RV0018751,O0018761,C001034,3,3
RV0022425,O0022435,C003576,4,3
RV0015777,O0015785,C000373,4,5
RV0013792,O0013799,C004306,4,4
RV0028012,O0028025,C001065,3,4
RV0018515,O0018525,C000647,5,4
RV0032742,O0032757,C001574,3,3
RV0040916,O0040938,C003079,3,4
RV0045107,O0045132,C003817,5,5
RV0042308,O0042330,C001541,3,3
RV0008757,O0008762,C002056,5,4
RV0013896,O0013903,C000564,4,5
RV0002538,O0002539,C001831,4,3
RV0002605,O0002606,C003794,5,3
RV0014839,O0014847,C001778,4,3
RV0032278,O0032293,C001306,3,4
RV0036926,O0036944,C001610,3,5
RV0014197,O0014205,C002957,5,3
RV0006223,O0006225,C004140,5,5
RV0019003,O0019013,C003502,4,3
RV0046821,O0046848,C003563,5,3
RV0035020,O0035036,C003658,3,3
RV0028612,O0028625,C002655,3,3
RV0031074,O0031088,C003547,5,4
RV0014133,O0014141,C002697,5,3
RV0042472,O0042495,C004613,5,4
RV0025956,O0025966,C003815,3,4
RV0007199,O0007202,C000700,4,3
RV0030764,O0030778,C001261,3,3
RV0022642,O0022652,C001772,4,4
RV0043479,O0043503,C001690,3,5
RV0016534,O0016542,C000021,4,4
RV0036864,O0036882,C001381,5,4
RV0045146,O0045171,C002190,4,5
RV0037165,O0037183,C003965,3,5
RV0041623,O0041645,C003692,5,3
RV0022364,O0022374,C000897,5,4
RV0042072,O0042094,C004196,3,4
RV0036840,O0036858,C001328,3,5
RV0011585,O0011591,C004755,3,5
RV0005379,O0005381,C001616,3,3
RV0021501,O0021511,C001661,4,3
RV0038994,O0039013,C002590,3,4
RV0043398,O0043422,C004109,4,3
RV0009365,O0009370,C004914,4,4
RV0044642,O0044667,C003485,3,4
RV0020772,O0020782,C000157,3,3
RV0006489,O0006492,C001277,4,4
RV0036101,O0036119,C003449,3,5
RV0028298,O0028311,C003811,3,3
RV0001471,O0001472,C000552,3,3
RV0031338,O0031352,C003785,5,5
RV0015092,O0015100,C002131,4,3
RV0036780,O0036798,C001902,4,4
RV0004673,O0004674,C003285,3,4
RV0000485,O0000486,C002918,4,5
RV0007791,O0007796,C004063,3,3
RV0012740,O0012747,C001700,5,4
RV0027936,O0027949,C004170,4,5
RV0011736,O0011743,C001130,4,4
RV0006068,O0006070,C000236,5,5
RV0003977,O0003978,C001925,5,4
RV0020680,O0020690,C001175,3,4
RV0000478,O0000479,C000876,4,4
RV0001266,O0001267,C000184,3,3
RV0013185,O0013192,C004614,3,5
RV0019406,O0019416,C002188,4,4
RV0044289,O0044313,C003898,5,4
RV0014787,O0014795,C003658,3,3
RV0006241,O0006243,C003652,3,5
RV0042116,O0042138,C004902,5,5
RV0030426,O0030439,C004643,4,4
RV0008010,O0008015,C003006,4,5
RV0042755,O0042778,C000415,5,3
RV0003949,O0003950,C001819,4,4
RV0032613,O0032628,C000920,4,5
RV0048657,O0048685,C001233,5,4
RV0018282,O0018292,C003775,4,3
RV0044713,O0044738,C002537,5,3
RV0026996,O0027007,C003572,4,4
RV0021319,O0021329,C004355,4,3
RV0030537,O0030550,C002481,3,5
RV0041697,O0041719,C003628,3,4
RV0037254,O0037272,C003443,5,5
RV0001259,O0001260,C000008,4,3
RV0045752,O0045778,C003385,3,4
RV0039979,O0040000,C000539,3,4
RV0026753,O0026764,C000862,4,5
RV0036001,O0036018,C004359,5,4
RV0004344,O0004345,C002094,5,4
RV0047436,O0047464,C001423,3,4
RV0026441,O0026451,C004805,4,4
RV0018887,O0018897,C004233,4,4
RV0022919,O0022929,C000698,4,3
RV0001804,O0001805,C004612,4,3
RV0001844,O0001845,C002486,3,4
RV0034562,O0034578,C001131,3,5
RV0019467,O0019477,C000828,3,3
RV0046988,O0047015,C000670,3,3
RV0036992,O0037010,C001811,3,5
RV0032619,O0032634,C004086,4,3
RV0049468,O0049498,C000405,3,5
RV0026494,O0026505,C004240,4,4
RV0024628,O0024638,C002103,5,5
RV0009995,O0010000,C001195,5,3
RV0007913,O0007918,C002897,5,5
RV0030548,O0030561,C001693,4,5
RV0006332,O0006334,C002990,4,4
RV0014929,O0014937,C000716,3,3
RV0008589,O0008594,C002873,5,3
RV0048680,O0048708,C004845,5,4
RV0007412,O0007416,C000459,4,3
RV0041365,O0041387,C004655,3,5
RV0041643,O0041665,C000628,4,4
RV0005671,O0005673,C003706,4,4
RV0045152,O0045177,C004214,3,3
RV0037698,O0037716,C001115,4,5
RV0030325,O0030338,C004134,5,3
RV0028614,O0028627,C000960,3,3
RV0000451,O0000452,C002460,4,4
RV0000483,O0000484,C000766,4,5
RV0011931,O0011938,C004404,3,5
RV0020856,O0020866,C003471,3,5
RV0016278,O0016286,C001350,4,4
RV0020994,O0021004,C002833,5,3
RV0024263,O0024273,C001844,5,5
RV0039634,O0039655,C002074,5,5
RV0032405,O0032420,C000451,4,4
RV0023720,O0023730,C000418,4,3
RV0040985,O0041007,C001081,5,3
RV0000487,O0000488,C002820,4,4
RV0045444,O0045469,C004880,4,3
RV0031948,O0031963,C003940,3,3
RV0039183,O0039203,C001782,3,5
RV0021846,O0021856,C002721,3,4
RV0031888,O0031903,C003069,4,4
RV0045237,O0045262,C003099,4,3
RV0044146,O0044170,C000665,4,3
RV0005444,O0005446,C000133,5,5
RV0001042,O0001043,C001452,3,4
RV0043073,O0043097,C001178,4,3
RV0049649,O0049679,C004302,4,4
RV0032451,O0032466,C003011,3,4
RV0006619,O0006622,C002524,5,5
RV0039274,O0039294,C001816,4,4
RV0014093,O0014101,C001443,5,3
RV0019335,O0019345,C004951,4,3
RV0031742,O0031756,C002452,5,3
RV0014613,O0014621,C004389,5,3
RV0024307,O0024317,C004122,5,3
RV0029142,O0029155,C000857,3,3
RV0028472,O0028485,C003896,3,3
RV0025288,O0025298,C001812,5,4
RV0019594,O0019604,C004361,5,3
RV0017574,O0017583,C000616,5,4
RV0023431,O0023441,C001609,3,4
RV0021272,O0021282,C000743,4,3
RV0047964,O0047992,C001495,4,4
RV0000563,O0000564,C001815,5,4
RV0034508,O0034524,C001965,4,5
RV0020250,O0020260,C000811,3,4
RV0029396,O0029409,C004379,3,3
RV0029789,O0029802,C002491,3,5
RV0044916,O0044941,C000998,5,5
RV0046773,O0046800,C004334,3,4
RV0003166,O0003167,C002750,4,5
RV0022571,O0022581,C000612,5,3
RV0048936,O0048964,C001246,3,3
RV0015395,O0015403,C004503,5,4
RV0010623,O0010628,C003593,3,5
RV0011414,O0011420,C003220,5,3
RV0013724,O0013731,C001175,4,3
RV0016735,O0016743,C001080,4,5
RV0013974,O0013982,C004395,3,3
RV0009489,O0009494,C004889,4,4
RV0039727,O0039748,C004244,3,4
RV0026021,O0026031,C004720,3,3
RV0017984,O0017994,C001829,5,3
RV0036039,O0036057,C003801,4,5
RV0048553,O0048581,C001922,5,5
RV0048032,O0048060,C000559,4,4
RV0006713,O0006716,C000922,5,5
RV0014890,O0014898,C002199,4,5
RV0035075,O0035091,C001972,3,4
RV0003475,O0003476,C002483,5,4
RV0046693,O0046720,C001825,5,5
RV0006280,O0006282,C002317,3,4
RV0005953,O0005955,C002663,5,4
RV0028052,O0028065,C002604,5,4
RV0020163,O0020173,C001733,5,4
RV0013164,O0013171,C003963,5,3
RV0011973,O0011980,C000317,3,5
RV0044616,O0044641,C003783,5,4
RV0031243,O0031257,C001226,5,3
RV0001380,O0001381,C001457,3,3
RV0018665,O0018675,C001782,5,4
RV0043394,O0043418,C001465,4,4
RV0006087,O0006089,C001000,5,3
RV0032075,O0032090,C000212,4,4
RV0036052,O0036070,C000784,3,5
RV0011792,O0011799,C000775,3,3
RV0029651,O0029664,C003711,3,4
RV0043387,O0043411,C004957,4,3
RV0048929,O0048957,C001478,3,3
RV0030994,O0031008,C004147,5,3
RV0043341,O0043365,C002386,5,4
RV0034666,O0034682,C001316,5,4
RV0041011,O0041033,C001557,3,5
RV0042227,O0042249,C003505,3,5
RV0010039,O0010044,C002761,5,3
RV0021533,O0021543,C000460,4,4
RV0030120,O0030133,C000647,4,4
RV0041472,O0041494,C002488,5,4
RV0002394,O0002395,C000061,3,3
RV0021716,O0021726,C004211,3,3
RV0038237,O0038255,C003161,3,5
RV0000607,O0000608,C000333,5,4
RV0005420,O0005422,C001750,5,4
RV0020353,O0020363,C002049,4,4
RV0023352,O0023362,C000810,3,4
RV0010898,O0010904,C003033,5,4
RV0043332,O0043356,C004538,4,4
RV0017060,O0017068,C002816,4,3
RV0030155,O0030168,C000621,4,4
RV0030579,O0030592,C001928,5,3
RV0004195,O0004196,C004819,4,4
RV0020639,O0020649,C004049,4,3
RV0029539,O0029552,C000759,5,4
RV0031454,O0031468,C003434,4,4
RV0010809,O0010815,C003475,3,4
RV0022894,O0022904,C004939,5,4
RV0042883,O0042906,C002225,5,5
RV0048863,O0048891,C002177,4,5
RV0007429,O0007433,C001362,3,4
RV0012106,O0012113,C003008,5,5
RV0034856,O0034872,C000546,3,4
RV0022472,O0022482,C004764,3,5
RV0011358,O0011364,C003196,4,5
RV0029306,O0029319,C004948,3,3
RV0022390,O0022400,C002730,5,4
RV0014869,O0014877,C002855,3,3
RV0013583,O0013590,C002842,5,3
RV0038380,O0038398,C003134,3,3
RV0035598,O0035614,C000989,4,3
RV0022790,O0022800,C003269,3,5
RV0034873,O0034889,C001829,5,4
RV0019958,O0019968,C004254,3,3
RV0012014,O0012021,C002228,4,3
RV0048797,O0048825,C000487,4,5
RV0043166,O0043190,C004006,5,3
RV0017139,O0017147,C000752,4,4
RV0010726,O0010731,C004996,3,3
RV0028049,O0028062,C002554,3,3
RV0046477,O0046504,C003978,3,5
RV0035038,O0035054,C001950,5,5
RV0004718,O0004719,C001521,3,4
RV0007700,O0007705,C002519,3,5
RV0023809,O0023819,C001964,5,4
RV0001309,O0001310,C002369,5,5
RV0007912,O0007917,C000851,5,4
RV0002397,O0002398,C001024,5,5
RV0014783,O0014791,C001659,4,5
RV0003050,O0003051,C004880,3,3
RV0008715,O0008720,C003222,5,3
RV0040305,O0040326,C001590,3,3
RV0037210,O0037228,C004514,3,3
RV0000506,O0000507,C000059,5,5
RV0042764,O0042787,C002580,5,4
RV0010788,O0010794,C003454,3,5
RV0002136,O0002137,C001427,4,4
RV0044889,O0044914,C003899,5,3
RV0042155,O0042177,C001989,5,4
RV0019905,O0019915,C004129,5,3
RV0036217,O0036235,C001304,3,4
RV0009098,O0009103,C003569,5,3
RV0043160,O0043184,C004640,4,3
RV0038292,O0038310,C003137,5,3
RV0004755,O0004757,C004361,3,4
RV0043533,O0043557,C001839,5,3
RV0011379,O0011385,C002812,3,5
RV0004365,O0004366,C003856,3,4
RV0020136,O0020146,C003771,3,3
RV0015576,O0015584,C003411,3,5
RV0043988,O0044012,C000581,3,3
RV0036058,O0036076,C002998,4,4
RV0031221,O0031235,C004600,3,3
RV0023783,O0023793,C002917,5,3
RV0010513,O0010518,C004365,4,5
RV0034530,O0034546,C002407,5,4
RV0042825,O0042848,C000622,4,3
RV0015300,O0015308,C000965,4,4
RV0010509,O0010514,C004835,4,3
RV0021198,O0021208,C000159,4,4
RV0025673,O0025683,C000134,3,3
RV0026286,O0026296,C000698,5,3
RV0006627,O0006630,C002754,5,4
RV0017213,O0017222,C002874,5,4
RV0003710,O0003711,C003039,5,4
RV0038162,O0038180,C001377,3,5
RV0014742,O0014750,C002886,5,4
RV0038421,O0038439,C002028,3,5
RV0043287,O0043311,C004074,4,4
RV0029690,O0029703,C000385,4,3
RV0044069,O0044093,C000747,4,3
RV0028904,O0028917,C000432,4,5
RV0024545,O0024555,C001647,3,3
RV0034195,O0034210,C001111,4,3
RV0040374,O0040395,C003313,3,5
RV0040674,O0040696,C004124,5,4
RV0008281,O0008286,C000943,4,3
RV0041668,O0041690,C003885,3,3
RV0030282,O0030295,C003527,4,3
RV0021693,O0021703,C000933,4,4
RV0024844,O0024854,C004278,5,3
RV0031162,O0031176,C001009,3,3
RV0012978,O0012985,C001784,5,3
RV0036353,O0036371,C000272,5,4
RV0018468,O0018478,C001055,4,4
RV0047176,O0047203,C000901,4,3
RV0001399,O0001400,C003232,4,3
RV0038451,O0038469,C003871,5,4
RV0006616,O0006619,C003864,4,4
RV0009075,O0009080,C001924,4,3
RV0006709,O0006712,C003053,4,5
RV0009307,O0009312,C003628,4,3
RV0039137,O0039157,C000528,3,4
RV0043655,O0043679,C000612,5,4
RV0007060,O0007063,C002943,3,4
RV0002430,O0002431,C002174,3,5
RV0013756,O0013763,C004808,4,4
RV0027978,O0027991,C003728,4,3
RV0039141,O0039161,C000690,4,5
RV0040434,O0040456,C004678,5,5
RV0023629,O0023639,C003011,4,4
RV0044940,O0044965,C003807,4,5
RV0045513,O0045538,C004778,5,3
RV0027030,O0027042,C002936,5,3
RV0013113,O0013120,C001318,3,5
RV0042701,O0042724,C002823,3,3
RV0004440,O0004441,C000406,5,3
RV0022714,O0022724,C002943,5,5
RV0033673,O0033688,C001097,5,4
RV0025458,O0025468,C003959,4,5
RV0017975,O0017985,C001968,5,5
RV0027889,O0027902,C002714,3,4
RV0039052,O0039071,C004195,5,4
RV0010201,O0010206,C001971,5,4
RV0018578,O0018588,C002664,3,4
RV0024211,O0024221,C000380,4,3
RV0047222,O0047250,C004787,4,4
RV0012694,O0012701,C002974,4,5
RV0038130,O0038148,C004339,4,3
RV0016884,O0016892,C001867,4,3
RV0041478,O0041500,C001237,5,3
RV0047843,O0047871,C000557,5,5
RV0027254,O0027267,C004729,5,5
RV0030665,O0030678,C001354,3,5
RV0038287,O0038305,C003782,3,5
RV0025309,O0025319,C001252,4,4
RV0021525,O0021535,C003934,3,4
RV0007819,O0007824,C002537,4,5
RV0031936,O0031951,C002079,3,3
RV0026194,O0026204,C003931,5,4
RV0022772,O0022782,C003193,3,3
RV0029836,O0029849,C002742,4,5
RV0003266,O0003267,C003176,5,4
RV0016827,O0016835,C001249,4,3
RV0022833,O0022843,C004558,5,3
RV0035301,O0035317,C002881,3,3
RV0008505,O0008510,C003822,5,3
RV0018966,O0018976,C004332,4,3
RV0046879,O0046906,C002652,3,5
RV0048131,O0048159,C001744,3,3
RV0038109,O0038127,C003600,5,3
RV0030307,O0030320,C000866,4,3
RV0036906,O0036924,C001332,4,5
RV0049535,O0049565,C003045,3,5
RV0047115,O0047142,C001762,5,3
RV0027390,O0027403,C000051,3,5
RV0040879,O0040901,C002161,3,4
RV0037348,O0037366,C001498,5,3
RV0038834,O0038853,C001285,3,5
RV0026402,O0026412,C004468,5,5
RV0048874,O0048902,C002684,4,3
RV0030265,O0030278,C001605,4,5
RV0032195,O0032210,C003121,4,4
RV0026444,O0026454,C000364,3,3
RV0002018,O0002019,C004215,3,3
RV0023974,O0023984,C004215,5,4
RV0007042,O0007045,C003237,5,4
RV0022726,O0022736,C004075,4,5
RV0009362,O0009367,C002679,3,3
RV0044423,O0044447,C002287,3,4
RV0019917,O0019927,C000397,3,3
RV0016410,O0016418,C003920,3,5
RV0013088,O0013095,C002513,4,4
RV0008233,O0008238,C003216,4,5
RV0042180,O0042202,C004489,4,3
RV0014583,O0014591,C003834,5,5
RV0042299,O0042321,C001915,4,3
RV0030052,O0030065,C000810,5,4
RV0023038,O0023048,C000561,5,4
RV0011229,O0011235,C000364,5,3
RV0031193,O0031207,C001699,4,5
RV0016784,O0016792,C001824,5,3
RV0011718,O0011725,C000475,5,3
RV0009900,O0009905,C004820,5,4
RV0012244,O0012251,C002986,4,5
RV0013815,O0013822,C001128,4,3
RV0009513,O0009518,C002578,4,3
RV0013736,O0013743,C001294,5,5
RV0027589,O0027602,C001531,5,3
RV0021633,O0021643,C002731,3,5
RV0016716,O0016724,C001340,4,4
RV0026412,O0026422,C002487,5,4
RV0040357,O0040378,C002367,4,3
RV0049395,O0049425,C000661,4,5
RV0038095,O0038113,C000142,3,4
RV0033322,O0033337,C003619,5,3
RV0009642,O0009647,C000931,4,3
RV0043690,O0043714,C001958,3,3
RV0019102,O0019112,C002389,5,5
RV0013953,O0013961,C001917,4,4
RV0015370,O0015378,C001546,4,4
RV0033859,O0033874,C002071,5,4
RV0024912,O0024922,C000448,5,3
RV0015902,O0015910,C003904,3,4
RV0045302,O0045327,C003216,5,3
RV0037875,O0037893,C002772,4,5
RV0037372,O0037390,C000272,4,4
RV0013961,O0013969,C003203,5,5
RV0003498,O0003499,C002970,5,3
RV0031053,O0031067,C000747,5,3
RV0022591,O0022601,C001370,4,5
RV0017292,O0017301,C001358,4,3
RV0038604,O0038623,C002662,5,4
RV0017440,O0017449,C004542,5,3
RV0015788,O0015796,C001411,5,4
RV0041385,O0041407,C004943,4,5
RV0032326,O0032341,C001987,3,5
RV0006377,O0006380,C001862,4,5
RV0004490,O0004491,C002563,3,4
RV0044537,O0044562,C004511,5,5
RV0003978,O0003979,C001938,5,4
RV0026168,O0026178,C004799,4,4
RV0022589,O0022599,C001503,4,4
RV0009938,O0009943,C000387,4,5
RV0034780,O0034796,C003701,5,4
RV0010786,O0010792,C001721,3,4
RV0028131,O0028144,C000623,3,4
RV0041704,O0041726,C000333,3,3
RV0039413,O0039434,C000723,3,5
RV0021985,O0021995,C004084,4,4
RV0035511,O0035527,C000031,4,4
RV0029212,O0029225,C003887,4,5
RV0007113,O0007116,C000652,5,3
